STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
BUILD_FAILURE,2011,2022,12,c46d8fa987c854ba74feeb78bbebe0b22f929db2,6191c7de4af05379a86cb6ca666fccfdc95db7f6,3,DependencyResolutionException1:7;ArtifactResolutionException2:1;DependencyResolutionException3:4;
BUILD_SUCCESSFUL,2023,2023,1,d18a0a85a567913115b256a5f317a632f9ab303b,d18a0a85a567913115b256a5f317a632f9ab303b,0, 
BUILD_FAILURE,2024,2250,227,6f9a37f2b85fb8203c39058ed5892defd100424b,9bc42271aee3a94c977c2cc9b1dc788aa429998c,1,DependencyResolutionException1:227;
BUILD_SUCCESSFUL,2251,2251,1,b79d0790f349383f6e85b06196620e15b4819eab,b79d0790f349383f6e85b06196620e15b4819eab,0, 
BUILD_FAILURE,2252,2281,30,8501e8520238003d9cdab143c38113d82cb7a76a,0afae300dff3e5bd46706c7bb69d1a43f5004d11,1,DependencyResolutionException1:30;
BUILD_SUCCESSFUL,2282,2289,8,1c70616bd1f77977bd8e2a27c10a9da60398b80d,e26dcfe10ce0f683cdb068b1a7ddd00bb1462bac,0, 
BUILD_FAILURE,2290,2290,1,edb110dbdf6c2e04716c54cee541782a75694c97,edb110dbdf6c2e04716c54cee541782a75694c97,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,2291,2306,16,c19d5c80352c9edf3aa0a61e11d6c77a7744d8be,5f5bad886a13f7b4358b0e3119e9ecaa26dbf56a,0, 
BUILD_FAILURE,2307,2309,3,6ef8a2a7d09c66f4ea499f671ab656fe48c1d00b,10fe073afd25886ade1179f77e29f5a48f44bf10,1,CompilationFailureException1:3;
BUILD_SUCCESSFUL,2310,2316,7,c536e2e18ed85700895523f50a65f022ebaaf28c,43c3d1971c3114bcf593bb4d214491d70611fb0d,0, 
BUILD_FAILURE,2317,2319,3,647b60c659315f847b2f9008a0097301bf3edb74,4b1a9204dc8bafbede17638a73137f722456fd99,1,MojoExecutionException1:3;
BUILD_SUCCESSFUL,2320,2330,11,5d2c7b8d8fd7bdcf1d92f523df351143069b33ea,37a8a0e42c7db3e6d5d51d0974804e881b5a883e,0, 
BUILD_FAILURE,2331,2331,1,c7c640e6d3afb2317959cb853926a27e8f4f50d3,c7c640e6d3afb2317959cb853926a27e8f4f50d3,1,unknown1:1;
BUILD_SUCCESSFUL,2332,2432,101,b79f3730db378a27dd70b8d64efc99d8ffb2fc1d,9c14fce2ffb2798206bdbdef2fd24fe0a1dd3660,0, 
BUILD_FAILURE,2433,2435,3,a0b5273b163fdd54405af192b8a8dc7268e47bf2,31a6a021104184c57d74ac107abf3f498c43e404,1,MojoExecutionException1:3;
BUILD_SUCCESSFUL,2436,2440,5,0eeefb6aaa4943a03330f0521c4fc4fc82ea4aee,4c7f4fc9b6c2c06b34dc338328d4c4144adf7461,0, 
BUILD_FAILURE,2441,2441,1,afaab7533124e3d9e145d3f09f52cc8ec67f1751,afaab7533124e3d9e145d3f09f52cc8ec67f1751,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,2442,2442,1,aa672b106d29953610c568dceea273c4a6a59feb,aa672b106d29953610c568dceea273c4a6a59feb,0, 
