INDEX,COMMIT_ID,POM_FILE,BUILD_SUCCESSFUL,EXCEPTION,COMPONENT,ACTION
0,f857c2509b61aba0da841644497aae7d0b557c51,true,true,,,
1,e7d064f05647a86d4a1921fc295cbffdfcc3c6f0,true,false,CompilationFailureException,phase_descriptor,compilation
2,9eae253a9cf9b41185840610c68a01bf53378b3a,true,false,CompilationFailureException,phase_descriptor,compilation
3,dfc35b99b3c68bd56b837652090fff1a85d343d2,true,false,CompilationFailureException,phase_descriptor,compilation
4,190dc03c6b8318e4fcee7d99cdf4e34648d2361b,true,false,CompilationFailureException,phase_descriptor,compilation
5,e2d8457d7473db5248904bda72c12191fdd5565a,true,true,,,
6,d8e1d73bd22ebea94f6e4d41269d772ba6c25b18,true,true,,,
7,f2ce77f25606412b5c642e7abb681d1a9af7a684,true,true,,,
8,4eefd3f34e88c89339bf937033dca858433437fe,true,true,,,
9,a62394c694fa5e2f93464ff6bf3402177e23ff51,true,true,,,
10,92f719aa3e32582f49c713f7ed50fd0228ef38ec,true,true,,,
11,f8a68f67ce3c00b5110e764c46bb972f482e23ff,true,true,,,
12,7269a17947270703cd305fd1d43498e3719806f6,true,true,,,
13,697dcd475f5cc5585f3aff787be3a74c204c7f51,true,false,DependencyResolutionException,dependency,resolution
14,94b32139de91c9c7a50ff15bfe9e74bc6f426930,true,false,DependencyResolutionException,dependency,resolution
15,07fbaf06758e7f816fcb9931ab8ba187bef6259e,true,true,,,
16,a3b7e745a8711b5872b5237bb08977fe98919b27,true,true,,,
17,6cdccda27159a73656b5a59f8b391f62c0397c8b,true,false,ArtifactResolutionException,artifact,resolution
18,9b2f40d5d91c24532503eefaf11116eb5a549c25,true,false,ArtifactResolutionException,artifact,resolution
19,71ba978dbde55012a2fc2af8dbca41a8b2b63e3a,true,false,ArtifactResolutionException,artifact,resolution
20,dd7619a067312bac155f96160f807a917e2dedb0,true,false,ArtifactResolutionException,artifact,resolution
21,e247df92361a910bc704015062641e1e59d16fb6,true,false,ArtifactResolutionException,artifact,resolution
22,a26bf2989280fdf434c3bd6ab1a8b30f33e0d0b5,true,false,ArtifactResolutionException,artifact,resolution
23,d0c4a4bb1c212314650fabe9522ac1e98c2ad541,true,false,ArtifactResolutionException,artifact,resolution
24,d1ca62d0273951636275f3b3e2a60e99a80e3046,true,false,ArtifactResolutionException,artifact,resolution
