commitID;commit-type;time-to-next-release;commit-message
6534d8eb39f228b0ef474800e90b35888261c1fc;BREAKING_CHANGES;184;moved archetype from components tree git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@330433 13f79535-47bb-0310-9956-ffa450edef68
cf9ee0031507bd7e803a2e4fb662131bfa8b4c42;BREAKING_FIX;168;update versions git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@345690 13f79535-47bb-0310-9956-ffa450edef68
0685fb3412932e9d80fa6184351998b1d9e7347e;BREAKING_CHANGES;67;o creating maven-archetype-modello project that we will use to read/write the archetype   descriptors. git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@381792 13f79535-47bb-0310-9956-ffa450edef68
ba9dcc9bed63121198998ffb1296528a0fc251c9;BREAKING_FIX;64;o Fixed a compilation error in DefaultAchetypeCreator    i hope 'sourceTarget' and 'testSourceTarget' should   be 'sourceDirectory' and 'testSourceDirectory'.o Fixed the pom's so it builds properly.git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@382891 13f79535-47bb-0310-9956-ffa450edef68
9e352d544135155e4b2d70d9789528cb7b7ca31c;BREAKING_CHANGES;50;fix SCM URL git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@386558 13f79535-47bb-0310-9956-ffa450edef68
efafb080780aab577be46b8d32609174fb7578c6;BREAKING_FIX;50;add back plugin API git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@386628 13f79535-47bb-0310-9956-ffa450edef68
054cf7ebe4867e519568e6b8da63b10b1ac8620c;BREAKING_CHANGES;10;mving j2ee to j2ee-simple as the first of potentially a larger number of different recommended layouts of j2ee applications git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@397246 13f79535-47bb-0310-9956-ffa450edef68
384f27b686995d7801edb516a84af7a8518a5b24;BREAKING_FIX;9;Fix j2ee module name git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@397471 13f79535-47bb-0310-9956-ffa450edef68
df11d7c471efe3bbfc7994fee458f6555f021f42;BREAKING_CHANGES;5;update to 1.0 for release git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@398595 13f79535-47bb-0310-9956-ffa450edef68
b2d422aee6be8721e25766646ec128124a1c41ac;BREAKING_FIX;5;remove snapshot from parent for release git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@398601 13f79535-47bb-0310-9956-ffa450edef68
c4968e09bd79589ff37bc9dac4cc6daee8bf095e;BREAKING_CHANGES;2;moving to new home git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@399768 13f79535-47bb-0310-9956-ffa450edef68
dea52b170f1cb47cbacb10f50395370acf7d91ec;BREAKING_FIX;2;added root pom git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@399817 13f79535-47bb-0310-9956-ffa450edef68
752bf6edff0788f16faefa63664e1c83ac71754a;BREAKING_CHANGES;16;o use the CDC for all plexus components o use the new maven-downloader component to grab archetypes o update to wagon-file 1.0-alpha-6 git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@475957 13f79535-47bb-0310-9956-ffa450edef68
d1ea3fe1afea6bd4d16ca068856b5adec3c2e41d;BREAKING_FIX;4;Upgrade maven-downloader git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@540006 13f79535-47bb-0310-9956-ffa450edef68
1ea11ea0d57619d1fb1e62f8f9985194825dc852;BREAKING_CHANGES;90;[maven-release-plugin] prepare release maven-archetype-parent-2 git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@541531 13f79535-47bb-0310-9956-ffa450edef68
3717d3824a1649c3da137159abd865b93aaf1762;BREAKING_FIX;90;revert ill-fated release attempt git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@541539 13f79535-47bb-0310-9956-ffa450edef68
be505fa902ebff968c97694d2b9a8156a872f71c;BREAKING_CHANGES;90;[maven-release-plugin] prepare release maven-archetype-parent-2 git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@541541 13f79535-47bb-0310-9956-ffa450edef68
ebd7349a92c945197b596b96cf65a0a3878881a3;BREAKING_FIX;90;use released parent git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@541547 13f79535-47bb-0310-9956-ffa450edef68
5050f00974c61d7f44952584eacfff89f292e346;BREAKING_CHANGES;90;[maven-release-plugin] prepare release maven-archetype-bundles-3 git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@541549 13f79535-47bb-0310-9956-ffa450edef68
aa2c946fdc11bada3687f8a61d81b17022c3ea52;BREAKING_FIX;16;use released parent git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@563701 13f79535-47bb-0310-9956-ffa450edef68
3258943703abc14bf11b08dfa062645f439a7285;BREAKING_CHANGES;0;[maven-release-plugin] prepare for next development iteration git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@569176 13f79535-47bb-0310-9956-ffa450edef68
09b52f4bbb9963ca2db3bbc37f1d96308d25386c;BREAKING_FIX;155;Update versions of archetype dependencies git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@570976 13f79535-47bb-0310-9956-ffa450edef68
851301b74a8dc414ece52f8c0a42ad3d0fd1c07d;BREAKING_CHANGES;18;Moving maven archetypeng as replacement of old archetype git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@611642 13f79535-47bb-0310-9956-ffa450edef68
4ccfb68aa753999aef8a12f1b9b5a9f1833deaaf;BREAKING_FIX;10;fixed profile for droping the maven-artifact-3.0-SNAPSHOT when building with the maven2.0 profile git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@613956 13f79535-47bb-0310-9956-ffa450edef68
e0ee6977c1577fad3b266f41b33153186abd05e0;BREAKING_CHANGES;46;Check that maven-parent 9 works with all projects git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@683423 13f79535-47bb-0310-9956-ffa450edef68
fd2d49bd7de9162d3e636dab72a44838c84c0a85;BREAKING_FIX;571;updated to maven-parent-9 git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@697900 13f79535-47bb-0310-9956-ffa450edef68
cee6c176a573cf98032c878973dee0e1fd468281;BREAKING_CHANGES;427;use the new parent git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@744287 13f79535-47bb-0310-9956-ffa450edef68
b76d777564d34b01fac23f24e2452dbf65ec56b9;BREAKING_FIX;389;updated to parent 11 git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@757562 13f79535-47bb-0310-9956-ffa450edef68
d25698e9ce30291b0cb924e4f298f3c7c8cf6070;BREAKING_CHANGES;71;updated parent pom git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@1137823 13f79535-47bb-0310-9956-ffa450edef68
0eb481b990be5320cfa32c7f3f416dcb24167aa2;BREAKING_FIX;11;updated parent pom to latest release git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@1159502 13f79535-47bb-0310-9956-ffa450edef68
f40f1b2816702f03f4d6503397d9c5bf06752e96;BREAKING_CHANGES;20;[ARCHETYPE-388] enhance IntegrationTestMojo to be able to run verify script to do some asserts. git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@1195040 13f79535-47bb-0310-9956-ffa450edef68
386f9827f67e5f0c2e4cda7a82caeff6f379f024;BREAKING_FIX;0;use maven-script-interpreter 1.0 released version git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@1203745 13f79535-47bb-0310-9956-ffa450edef68
42db9b6b9747fd2407136e270f7a9ce773dacf76;BREAKING_CHANGES;-;o Switched to commons-io XmlReader git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@1396262 13f79535-47bb-0310-9956-ffa450edef68
5a070d0a56fd5b747b9193b4408da4aa75a12fe6;BREAKING_FIX;-;o 'It worked here, honestly' (Not) git-svn-id: https://svn.apache.org/repos/asf/maven/archetype/trunk@1396499 13f79535-47bb-0310-9956-ffa450edef68
