commitID;commit-type;time-to-next-release;commit-message
9f4ce69424c044c050facd8f86b2189e7559281b;BREAKING_FIX;20;JCR-612: First version of the Jackrabbit "super-POM" git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@472445 13f79535-47bb-0310-9956-ffa450edef68
0fe8568fa35fa66652a0c1e71d65dfaef8be9f41;BREAKING_CHANGES;20;JCR-332: Added multimodule build to jackrabbit trunk git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@481940 13f79535-47bb-0310-9956-ffa450edef68
5d5fcd313b14e3f2b6b4f40e9a22348613a351d0;BREAKING_FIX;62;JCR-1185 - building trunk fails git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@590969 13f79535-47bb-0310-9956-ffa450edef68
4d65587f95a4d190347ae6a4f90a5ed4ea0d9a1e;BREAKING_CHANGES;43;JCR-1210 WebDAV: pack AbstractWebdavServlet with the jackrabbit-webdav project git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@596720 13f79535-47bb-0310-9956-ffa450edef68
b94ed0352faa192cea2d4d40418f221028eba9ab;BREAKING_FIX;43;JCR-1210 WebDAV: pack AbstractWebdavServlet with the jackrabbit-webdav project git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@596721 13f79535-47bb-0310-9956-ffa450edef68
43e8b28d2901a9aa88328a6a7da76acdbfb10e8f;BREAKING_CHANGES;21;JCR-1337: Optimize first execution queries for DescendantSelfAxisWeight/ChildAxisQuery git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@615223 13f79535-47bb-0310-9956-ffa450edef68
c4046f125e6660471a1cd8799336601bae344bfa;BREAKING_FIX;21;JCR-1337: Optimize first execution queries for DescendantSelfAxisWeight/ChildAxisQuery - forgot to commit new class FieldSelectors git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@615227 13f79535-47bb-0310-9956-ffa450edef68
2c00125ddd09af75fefbea69e2db53658b1616fb;BREAKING_CHANGES;14;JCR-1358 - Cluster revision file not closed on repository shutdown git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@617539 13f79535-47bb-0310-9956-ffa450edef68
737c366377794fb026ca37a40052eb7e401bf257;BREAKING_FIX;14;JCR-1358 - Cluster revision file not closed on repository shutdown git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@617541 13f79535-47bb-0310-9956-ffa450edef68
762748184decc015b66925e8637945a2d2382b95;BREAKING_CHANGES;12;JCR-1347: Move Jackrabbit Query Parser from core to spi-commons git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@629123 13f79535-47bb-0310-9956-ffa450edef68
43b0e5989841f9d07eb9f5bcdf91796c2ec67638;BREAKING_FIX;12;JCR-1347: Move Jackrabbit Query Parser from core to spi-commons git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@629124 13f79535-47bb-0310-9956-ffa450edef68
5f8d3181941ba5df31a4ceebbd36b692f75243b9;BREAKING_CHANGES;10;JCR-1347: Move Jackrabbit Query Parser from core to spi-commons - forgot to adapt package name git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@629877 13f79535-47bb-0310-9956-ffa450edef68
70f7cb1c755103fe14f66dd15958f557325d7491;BREAKING_FIX;10;JCR-1347: Move Jackrabbit Query Parser from core to spi-commons - forgot to adapt package name git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@629878 13f79535-47bb-0310-9956-ffa450edef68
4e078e1c18f0a9a81bfd62269b45f9a7a9f29792;BREAKING_CHANGES;17;JCR-1510: [PATCH] more verbose exception messages (BatchedItemOperations)     - Patch by Dave Brosius + some line wrapping git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@644653 13f79535-47bb-0310-9956-ffa450edef68
0e4c3e6cdedfecc894ddc0e2ce525df649d63756;BREAKING_FIX;17;reverting changes made with revision: 644653 git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@644738 13f79535-47bb-0310-9956-ffa450edef68
c30f5930432ebdb5f81d4d973b3e6c2de215f5f2;BREAKING_CHANGES;23;JCR-1564: JSR 283 namespace handling     - Made SessionImpl implement NamespaceResolver     - Removed SessionImpl.getNamePathResolver() and       SessionImpl.getNamespaceResolver() in favor of       using SessionImpl directly as a namespace, name       or path resolver git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@653905 13f79535-47bb-0310-9956-ffa450edef68
7276dc63d0a4d346f10c9c85f5fccc8e181fe825;BREAKING_FIX;22;JCR-1551: TransientRepository: application doesn't exit quickly git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@654078 13f79535-47bb-0310-9956-ffa450edef68
a6506c190b1ed21846267d7c6c58926c1973a029;BREAKING_CHANGES;68;JCR-1675: Provide names for constants in QueryConstants git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@677231 13f79535-47bb-0310-9956-ffa450edef68
cc85bafe8e355546e369d8da3f79a0bcd94966d7;BREAKING_FIX;68;JCR-1675: Provide names for constants in QueryConstants - missing class git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@677252 13f79535-47bb-0310-9956-ffa450edef68
ae257bc191a8084bbb9597114e2b7b3fac767823;BREAKING_CHANGES;13;JCR-1733: add support for WebDAV BIND protocol to simple webdav servlet, includes client compontents and test cases (requires the o.a.j.api.jsr283 extensions for shareable node support as defined in JSR-283) git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@700097 13f79535-47bb-0310-9956-ffa450edef68
1a8abca7b4fc31881b8c5f7eb4fa2a03d29d9633;BREAKING_FIX;13;JCR-1733: add files missing in revision 700097. git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@700112 13f79535-47bb-0310-9956-ffa450edef68
046ad27f8f42b87d275851d0f346ee5d95b7884a;BREAKING_CHANGES;6;JCR-1785: add test case for failing "If" header check git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@702089 13f79535-47bb-0310-9956-ffa450edef68
