STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
NO_POM,0,2274,2275,60fd827c7f9d48eb11c57b053106c26375c77192,7a8643f3cc42291296cce5a0ae576fa69da6880f,0, 
BUILD_SUCCESSFUL,2275,2439,165,9f4ce69424c044c050facd8f86b2189e7559281b,66b9da04386417c9a5b841c1b031f9bec585b982,0, 
BUILD_FAILURE,2440,3472,1033,0fe8568fa35fa66652a0c1e71d65dfaef8be9f41,9963589177b8afb3eb22b0abc9779ea5ca9e5388,6,DependencyResolutionException1:11;CompilationFailureException2:865;ArtifactResolutionException3:1;CompilationFailureException4:122;ProjectBuildingException5:1;CompilationFailureException6:33;
BUILD_SUCCESSFUL,3473,3502,30,5d5fcd313b14e3f2b6b4f40e9a22348613a351d0,432d1c37bb8a231abd787320f38604627cc7c063,0, 
BUILD_FAILURE,3503,3503,1,4d65587f95a4d190347ae6a4f90a5ed4ea0d9a1e,4d65587f95a4d190347ae6a4f90a5ed4ea0d9a1e,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,3504,3687,184,b94ed0352faa192cea2d4d40418f221028eba9ab,4d3fbd3787283eac39d59f55604b5c0fadac1225,0, 
BUILD_FAILURE,3688,3688,1,43e8b28d2901a9aa88328a6a7da76acdbfb10e8f,43e8b28d2901a9aa88328a6a7da76acdbfb10e8f,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,3689,3717,29,c4046f125e6660471a1cd8799336601bae344bfa,b20015b0822ebc44297c510483f9ae9f205c5b6e,0, 
BUILD_FAILURE,3718,3718,1,2c00125ddd09af75fefbea69e2db53658b1616fb,2c00125ddd09af75fefbea69e2db53658b1616fb,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,3719,3762,44,737c366377794fb026ca37a40052eb7e401bf257,9794ac3aae0ea69e371baf4a462d7dff1fca2fc0,0, 
BUILD_FAILURE,3763,3763,1,762748184decc015b66925e8637945a2d2382b95,762748184decc015b66925e8637945a2d2382b95,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,3764,3769,6,43b0e5989841f9d07eb9f5bcdf91796c2ec67638,a82b613608250748706c62c60b9d574d74864637,0, 
BUILD_FAILURE,3770,3770,1,5f8d3181941ba5df31a4ceebbd36b692f75243b9,5f8d3181941ba5df31a4ceebbd36b692f75243b9,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,3771,3922,152,70f7cb1c755103fe14f66dd15958f557325d7491,0f9a6ff5afe826f09d2911767a5c8fc9615e2bee,0, 
BUILD_FAILURE,3923,3923,1,4e078e1c18f0a9a81bfd62269b45f9a7a9f29792,4e078e1c18f0a9a81bfd62269b45f9a7a9f29792,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,3924,4017,94,0e4c3e6cdedfecc894ddc0e2ce525df649d63756,3d5742984b4a1c158400adf8d27355df2f096677,0, 
BUILD_FAILURE,4018,4018,1,c30f5930432ebdb5f81d4d973b3e6c2de215f5f2,c30f5930432ebdb5f81d4d973b3e6c2de215f5f2,1,ArtifactResolutionException1:1;
