STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
BUILD_SUCCESSFUL,8772,8808,37,4c12417114b17cfce4728594edbf0d41b1c44737,2f453c69b97e3a3ac4ba109088d2e3123a533156,0, 
BUILD_FAILURE,8809,8933,125,003853ae35bda03fb4e033b1602213262c6a7a78,731fa826e575fa2e52158b1a08e91a5b47ad07c9,6,DependencyResolutionException1:66;ModelParseException2:2;DependencyResolutionException3:5;MojoExecutionException4:48;DependencyResolutionException5:1;MojoExecutionException6:3;
BUILD_SUCCESSFUL,8934,8973,40,1e41eff172fba89eb5fea1d64bae70c32239a606,86004d6022958e19ddafeb99766b7babdafd5567,0, 
BUILD_FAILURE,8974,8991,18,af70de4b967bbc352bed1e57491f66c2f4723530,19492b485a1a9ec26aadc22b51aa058ce1c405bd,1,MojoExecutionException1:18;
BUILD_SUCCESSFUL,8992,8992,1,f95ab2e7cdb488442ab923abe6ec856efc993dd3,f95ab2e7cdb488442ab923abe6ec856efc993dd3,0, 
BUILD_FAILURE,8993,8993,1,23bd8d98a66ea7bc078a96447ee7ed8555ceaaf0,23bd8d98a66ea7bc078a96447ee7ed8555ceaaf0,1,MojoFailureException1:1;
BUILD_SUCCESSFUL,8994,9039,46,d6544c4814a91c15d67a05d60e18f91a72fc57a9,2f97f96fb15ed41259eac984a256a1e130936832,0, 
BUILD_FAILURE,9040,9056,17,176a85f43c6a69b042024f2daebff25376930ce2,720bef7df7bb2c7f7e19930d66b00518b50a3ed8,1,MojoExecutionException1:17;
BUILD_SUCCESSFUL,9057,9070,14,40ecab772cfd5412d0b5464abec8a477bbdea8c3,ebf2e4ddeaee2c7634a66b7c08bf4bf197768896,0, 
BUILD_FAILURE,9071,9075,5,bd4c38b7fda9adbf33e008da25cfc690e87c785a,2d7069b6e35844207b77d59674e87660fd0061a9,1,MojoFailureException1:5;
BUILD_SUCCESSFUL,9076,9140,65,34a8c6ce3b54ff28cdf682df2699b2849c717182,50a24e5418a5eecfec5caa2502c59be3bd1b67a0,0, 
BUILD_FAILURE,9141,9169,29,380dc43a7abb6878962e4c133bd9c02e4330dd23,2fd4d482e881862deb93afbbebcf5f762e74f1e1,1,ArtifactResolutionException1:29;
BUILD_SUCCESSFUL,9170,9203,34,11f46bd4c4dfe51514e60fbb9f807bcbb07a14a9,f35698c790da5329590d1ceba0502c02f942efdf,0, 
BUILD_FAILURE,9204,9205,2,b610e6d045311c08cce9159f43c43fb74679f2b9,e698ce6e67f10df1d830d22e9b0143c6b5549f79,1,DependencyResolutionException1:2;
BUILD_SUCCESSFUL,9206,9248,43,93d07bdf9967303e8ff41b8f8030c72ecf59ce1c,3bf568eda60b9f5f5fab21599f7c2d2e662a6ca1,0, 
BUILD_FAILURE,9249,9249,1,09961c3150b1a9ddaa88760d3a91f86542e5827d,09961c3150b1a9ddaa88760d3a91f86542e5827d,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,9250,9285,36,ccc7cb3abcd77a9cc1583cd823ae821957145b65,969a35dd428ba0d821f9b03b72cb1b7fb54751a0,0, 
BUILD_FAILURE,9286,9426,141,fe4751605c21199a3569c7f0051380412732e662,35c49f7a5e82c41e12714b8238ce1f165c6ac022,1,MojoFailureException1:141;
