STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
NO_POM,0,244,245,b80f688f1c013c90e0e070557212721837a1a3bc,9c3ea01e62654dfcff41d6583a1593badb5ef552,0, 
BUILD_FAILURE,245,1104,860,c541ac2a3382e45cacd3d6c2d166bf6e5530f5eb,8b469843cceabb2edefc8880396375202c295a49,30,DependencyResolutionException1:4;MojoExecutionException2:103;ProjectBuildingException3:10;MojoExecutionException4:92;ProjectBuildingException5:9;ArtifactResolutionException6:1;MojoExecutionException7:15;MojoFailureException8:26;MojoExecutionException9:43;ArtifactResolutionException10:16;MojoExecutionException11:14;MojoFailureException12:1;MojoExecutionException13:18;DependencyResolutionException14:109;ProjectBuildingException15:2;DependencyResolutionException16:70;MojoExecutionException17:197;DependencyResolutionException18:1;ArtifactResolutionException19:12;MojoExecutionException20:1;ArtifactResolutionException21:2;MojoExecutionException22:1;ArtifactResolutionException23:2;MojoExecutionException24:1;ArtifactResolutionException25:7;MojoExecutionException26:8;DependencyResolutionException27:2;MojoExecutionException28:5;DependencyResolutionException29:10;MojoExecutionException30:78;
