commitID;commit-type;time-to-next-release;commit-message
b6449c2156bda859747ef4a5f5ee230a8c181e1f;BREAKING_CHANGES;391;o added parent pom o fixed file path in test cases git-svn-id: https://svn.apache.org/repos/asf/maven/doxia/doxia-tools/trunk@618645 13f79535-47bb-0310-9956-ffa450edef68
5d3c375a135e23909f8e791d18694ae2f95112e8;BREAKING_FIX;511;o fixed snapshot git-svn-id: https://svn.apache.org/repos/asf/maven/doxia/doxia-tools/trunk@749693 13f79535-47bb-0310-9956-ffa450edef68
5519fbbdd96c604e96bb6fd1d96f29acdd1b8f04;BREAKING_CHANGES;410;Switch do doxia-1.1.1-snap. Docbook works on trunk now, remove warning and uncomment test case. git-svn-id: https://svn.apache.org/repos/asf/maven/doxia/doxia-tools/trunk@784074 13f79535-47bb-0310-9956-ffa450edef68
f61ed2562c32dbeebe7f373baeda853358a0b75f;BREAKING_FIX;397;o bump to latest doxia git-svn-id: https://svn.apache.org/repos/asf/maven/doxia/doxia-tools/trunk@788331 13f79535-47bb-0310-9956-ffa450edef68
b2be6d5f029846705f9cd5dd51bc6e7ba8ccef23;BREAKING_CHANGES;343;o using doxia snapshot git-svn-id: https://svn.apache.org/repos/asf/maven/doxia/doxia-tools/trunk@805594 13f79535-47bb-0310-9956-ffa450edef68
7826a78b68870156919df1b9c60e0dffbff85b02;BREAKING_FIX;232;use doxia released version git-svn-id: https://svn.apache.org/repos/asf/maven/doxia/doxia-tools/trunk@888183 13f79535-47bb-0310-9956-ffa450edef68
15337d639095a45802d638d85a870527f78c47a3;BREAKING_CHANGES;630;use latest parent and site and pir plugins git-svn-id: https://svn.apache.org/repos/asf/maven/doxia/doxia-tools/trunk@1054291 13f79535-47bb-0310-9956-ffa450edef68
c4c5403224b1de470e667613bb8ab396a9f54ed2;BREAKING_FIX;618;revert back to stable parent git-svn-id: https://svn.apache.org/repos/asf/maven/doxia/doxia-tools/trunk@1058496 13f79535-47bb-0310-9956-ffa450edef68
949965395c5cf8a509c8906107700e112ed60a9e;BREAKING_CHANGES;175;Post-move clean-up: - Fix relative paths to parent, keeping the doxia-parent for now - Change artifactsIds, names and descriptions - Add/remove modules git-svn-id: https://svn.apache.org/repos/asf/maven/doxia/doxia-tools/trunk@1307849 13f79535-47bb-0310-9956-ffa450edef68
78351057af8b2273a1b26bac6f92f47d1d90cda3;BREAKING_FIX;162;Use released version of Doxia. git-svn-id: https://svn.apache.org/repos/asf/maven/doxia/doxia-tools/trunk@1325966 13f79535-47bb-0310-9956-ffa450edef68
defbd4c0d630e69c3e58bc76af30e6871e15252b;BREAKING_CHANGES;111;[DOXIATOOLS-38] use plugin java 5 annotations instead of old-style javadoc annotations git-svn-id: https://svn.apache.org/repos/asf/maven/doxia/doxia-tools/trunk@1345773 13f79535-47bb-0310-9956-ffa450edef68
1e8a0803b00c652954137b5d51710f001844074c;BREAKING_FIX;111;[DOXIATOOLS-38] use plugin java 5 annotations instead of old-style javadoc annotations: forgot one more change git-svn-id: https://svn.apache.org/repos/asf/maven/doxia/doxia-tools/trunk@1345791 13f79535-47bb-0310-9956-ffa450edef68
d70d98b31f5c71038760869ac396dd37a4ae3fad;BREAKING_CHANGES;644;Sort out test dependencies. We should not have <dependencies> declared in a parent POM, so I moved them to the projects that actually use them. git-svn-id: https://svn.apache.org/repos/asf/maven/doxia/doxia-tools/trunk@1389033 13f79535-47bb-0310-9956-ffa450edef68
5948342a477100a84149910fe553f7c01c014ae5;BREAKING_FIX;627;o Made it compile with maven3 git-svn-id: https://svn.apache.org/repos/asf/maven/doxia/doxia-tools/trunk@1396476 13f79535-47bb-0310-9956-ffa450edef68
639756c9ccfa73f69a7c7f363e4f6ce71c58355f;BREAKING_CHANGES;8;[DOXIATOOLS-48] don't read parent site.xml if inheritance not expected git-svn-id: https://svn.apache.org/repos/asf/maven/doxia/doxia-tools/trunk@1604424 13f79535-47bb-0310-9956-ffa450edef68
6c66500143b7af2f5329c7c1341a636b6671a980;BREAKING_FIX;-;prepare release git-svn-id: https://svn.apache.org/repos/asf/maven/doxia/doxia-tools/trunk@1606865 13f79535-47bb-0310-9956-ffa450edef68
