INDEX,COMMIT_ID,POM_FILE,BUILD_SUCCESSFUL,EXCEPTION,COMPONENT,ACTION
0,aafbe570875a9d3174f0bb126b86ab0875e39e7d,false,false,,,
1,36a15a2aa9f9883b47280507b466dee4abaaffc6,false,false,,,
2,873bd5dc692a87318eec1119a66b1064e6d0fe33,false,false,,,
3,e7f966f67540c520ea0efc7915465811bafd9332,false,false,,,
4,a9505aa8cf4df6bc268e34450425b00401eaf1d5,false,false,,,
5,6796b3fe18d22b85b6ec468061657f19e9771cc1,false,false,,,
6,52aadd1bd78a6cf21969e342bde2867e5a963d12,false,false,,,
7,a49a7ad3b7a024c740befb5bcb5dbf0e1a58b92a,false,false,,,
8,486e5c9158b2e7207e4a343ce517e8d8eedf8824,false,false,,,
9,b1addae21be03c7637c4385009ee2ec3e2847783,false,false,,,
10,e1cbfe7a5986f93aba32324df0d097a2c4d99d5c,false,false,,,
11,21c90aca56639bd5a05786ce61fe4ecd5fbb205a,false,false,,,
12,0666bf06be380d518ac50bfc49cf45559bfa68dd,false,false,,,
13,530c446cb5707b6192d58c852f9cba2940664a98,false,false,,,
14,cd1c93af945b0a8be8aa5869092aeccb9d8d822b,false,false,,,
15,b99904c1304751fabeeb684dbae287e2dd1b30a0,false,false,,,
16,e57e5a9f1d115f3aa517b5987b174573d760a1b2,false,false,,,
17,bd975074b685e893d2d42996ad944bc5f9ba5c7f,false,false,,,
18,c15efbc811495baab1a780a1db3b29340907864f,false,false,,,
19,a26542bc7a6111728ee1164f160bca6d164f4714,false,false,,,
20,13480d80daee0492fb5013f522ff00c7013ed551,false,false,,,
21,af1ce015ea60678b57e12c8d428c39a60b1649d2,false,false,,,
22,5e27a855f5c3f061930ccb43dd280ece5e7195b7,false,false,,,
23,c207607e31978d387a2f0f490aca902eeff7dbe0,false,false,,,
24,4edf414e11915efea5058dc003fdbb895a18568e,false,false,,,
25,d44d55791b01c77f8ac7be16cd0f62d13c72d613,false,false,,,
26,fd6f4648eb40750a73e9eb85efcd100e648bdb16,false,false,,,
27,433f4ef0f45ddfdaae2a09c52d046233284a3017,false,false,,,
28,011b62eb06d0d22e3a6a25d941a47b731daa27c5,false,false,,,
29,975e6cb34d9937d0eafc8fd99d6ce7b51da4ad7a,false,false,,,
30,ad60e3da88b00b4c0fa513672101019de5291b12,false,false,,,
31,5f8a3614f005bed8f87c607b69f76699932e581e,false,false,,,
32,eab481e7b472d1661b3e7624be575ce1d9617590,true,false,DependencyResolutionException,dependency,resolution
33,3ed9fe9873725bf45bfe221525a7370f96b55ff0,true,false,DependencyResolutionException,dependency,resolution
34,1a2adb9c73b3b626602bc8b99805b1c77a8e9ca5,true,false,DependencyResolutionException,dependency,resolution
35,043a79612bb04288beff89008b28622d585b34e0,true,false,DependencyResolutionException,dependency,resolution
36,d755f03f93041dd8b69c0d179b5d14500426f749,true,false,DependencyResolutionException,dependency,resolution
37,cb279480eec1ecaddc1bb9cc01062b14c7691aa0,true,false,DependencyResolutionException,dependency,resolution
38,1b09c4cc43f41ce80be002aa9f5183f80f2b4f87,true,false,DependencyResolutionException,dependency,resolution
39,adb7ab33075cb55cc7be2061d57a8abd8b97a730,true,false,ProjectBuildingException,project_descriptor,execution
40,a74d624cb4a21cc7f8c90bbeb03609d14d328558,true,false,ProjectBuildingException,project_descriptor,execution
41,109dba1c46aab030ad7b8bd27d9cf6a328508c99,true,false,ProjectBuildingException,project_descriptor,execution
42,179145a1d26cb7fb6c0b14f8be2ea0bba32a4e91,true,false,ProjectBuildingException,project_descriptor,execution
43,2096f7606eb741a39ea8d2efff0b812b36ef3b87,true,false,ProjectBuildingException,project_descriptor,execution
44,b33daf2c3d513d8d0bb99e8a2f777b78a0a43826,true,false,CompilationFailureException,phase_descriptor,compilation
45,afa0356c9497b888f4845c6cfe4e2b2079651de7,true,false,CompilationFailureException,phase_descriptor,compilation
46,3606473a27234d2d91d01096c122e85e5059e308,true,false,CompilationFailureException,phase_descriptor,compilation
47,7bd3c73aba92bc6aa1440da5811655db029af875,true,false,CompilationFailureException,phase_descriptor,compilation
48,cee2eff36a985c9b95198f725bac71017bd974f2,true,false,CompilationFailureException,phase_descriptor,compilation
49,e6042e490cc819cc911fa03e98f44da5184414c0,true,false,CompilationFailureException,phase_descriptor,compilation
50,7341cc0c978117bf38025caa0be2e21d03d64546,true,false,CompilationFailureException,phase_descriptor,compilation
51,220e878d719728a467641a7e08d349be99d6585d,true,false,CompilationFailureException,phase_descriptor,compilation
52,57f0fb2ea1a4a49a9e709fcc446eccd8b80bd248,true,true,,,
53,6c97fb9a5c790a45db586c1f868c4c60635f10aa,true,true,,,
54,fc6b6cf9874b6fcbfbd7d069e42931dbda5763cc,true,true,,,
55,3fd4b4420f13c6967757258d80db6c2e12c61d99,true,true,,,
56,21c2ffffc1760bdc491ade4e7a8533a0f4850c02,true,true,,,
57,798aec49456411c7ea3763092553280e753caf00,true,true,,,
58,e4c2785d2bf98fbb4954d2f12e07eefb28479062,true,true,,,
59,00f89e6e21f82db58dba78fa4cf4e4354a6b6b97,true,true,,,
60,f081ebb872a805d513d59829e808d82c2968e142,true,true,,,
61,216b63586d401cbe5e7d5ae642b590ff42e5e603,true,true,,,
62,f4d56a65ab32cb4a45a0bb7c8a96fcf7271dab17,true,true,,,
63,cd9c8d02c02982d6cd01bc8c658417ad0165d6a0,true,true,,,
64,58899a4d7db94311572531b7e4c13f57b5f42542,true,true,,,
65,a0d5d2b9f06373e327a3315c478e8b385c2df7f3,true,true,,,
66,1667bde7316486a422b914c2123d4ad1b5735c00,true,true,,,
67,230b0e33fcbec2435543c2531fc1b69bf0ff1bf9,true,true,,,
68,42cf9605ea31650b5c29241b9beddcd8f42811e8,true,true,,,
69,f166e277be158e25d0be7a5ce8cfcb803fa7c885,true,true,,,
70,0ac82f7733a5f5f91d101d0951f2b8c70c791c51,true,true,,,
71,70ec3ec0e66fe15090674de008a63d5364e991a2,true,true,,,
72,37e8d869fe9d9d7a999ed0d8cabcc829e047d665,true,true,,,
73,cec7ccf759846d4f00767996623c7f99bc28346f,true,true,,,
74,a4d15e027a62cfc001751952eb891fdd4489121e,true,false,CompilationFailureException,phase_descriptor,compilation
75,35f9c14322300d34cec7f7ef55549d626615ca66,true,false,CompilationFailureException,phase_descriptor,compilation
