STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
NO_POM,0,4,5,de15a130a29830761a7d78b71e3ee8144b7cd5af,5b43686bdd9027a62dd8afa41cb4aea22b7f9824,0, 
BUILD_FAILURE,5,12,8,370be4b00cf4b36bf0cb2247f88dd8dff3091551,2bef0ad6a0bb0837066f3a18580522477de4484f,1,MojoFailureException1:8;
BUILD_SUCCESSFUL,13,127,115,0621fa239409bf801b98a6031938357b027ffe9c,dc65cd094b8d281f1c1c5322cf89105e04f008d8,0, 
NO_POM,128,129,2,062ef2b957ca51b0dc3601f694700f177a1fdb75,75150e34c99b8584d4823aa9fe4e27eaa9381ff7,0, 
BUILD_SUCCESSFUL,130,135,6,4be83b56d771e6e7db619f7c9394cf54e6ddf05e,52494b77dcb67b21f29f65a1e653a9a5c043de3e,0, 
BUILD_FAILURE,136,136,1,8efd2099e9cebe44237ad97400acb18813fded55,8efd2099e9cebe44237ad97400acb18813fded55,1,MojoFailureException1:1;
BUILD_SUCCESSFUL,137,173,37,1d6c42421db08db1c43e8a345a905ef318552089,3256c85ee6f3cef7fb81956fc21a9116a48a4ef9,0, 
BUILD_FAILURE,174,174,1,5ef467ffe5fb0a9ed9c90a360fece98e66cc8b64,5ef467ffe5fb0a9ed9c90a360fece98e66cc8b64,1,MojoFailureException1:1;
BUILD_SUCCESSFUL,175,288,114,5fc0fca12b3e6c286f371721605f4a97bf2359cf,a5a8e969ee2e62590c60fcf0c94a3cc14149ab15,0, 
BUILD_FAILURE,289,289,1,b88b1d2c980bfbf624c8e865c61013ca3cbe33db,b88b1d2c980bfbf624c8e865c61013ca3cbe33db,1,MojoFailureException1:1;
BUILD_SUCCESSFUL,290,305,16,8faca93fd45ef90776ca2b108601bda8b6e3c279,283471a19d0e79b20aacf85da63334f929a229c4,0, 
BUILD_FAILURE,306,306,1,f8c8e06826eeac1263776dde5f53137d3488ffc5,f8c8e06826eeac1263776dde5f53137d3488ffc5,1,MojoFailureException1:1;
BUILD_SUCCESSFUL,307,326,20,da34392f58a0698b4759963b663b2ccd47d9ead8,824c4ca22a2abd6e693fac4ed087eb1797ddb28d,0, 
BUILD_FAILURE,327,327,1,b35880c14d5cb0803658fbc03a5bc225d3d0b18e,b35880c14d5cb0803658fbc03a5bc225d3d0b18e,1,MojoExecutionException1:1;
BUILD_SUCCESSFUL,328,328,1,1dd896e47401f72e098cd8af6071422788d54222,1dd896e47401f72e098cd8af6071422788d54222,0, 
BUILD_FAILURE,329,333,5,3e33b252108126cec12a8df2d51d92add2e60be4,159ce059dae47a67b489e3231586cbf7f63b050c,1,MojoExecutionException1:5;
BUILD_SUCCESSFUL,334,334,1,d7065d526c08f15c21865118b8e06a15c8dca495,d7065d526c08f15c21865118b8e06a15c8dca495,0, 
BUILD_FAILURE,335,335,1,3b8f232ec1d0b4512dfe2a88ac9f6300f3546857,3b8f232ec1d0b4512dfe2a88ac9f6300f3546857,1,MojoExecutionException1:1;
BUILD_SUCCESSFUL,336,336,1,f54e3245629f7e62856d8d287897f828cf8abc95,f54e3245629f7e62856d8d287897f828cf8abc95,0, 
BUILD_FAILURE,337,379,43,909e978f6a2f2a289bd29ea7cf97cd6f2ab80dd5,188eced3d04366fe457191f3ed872e013e00576f,4,MojoExecutionException1:18;ProjectBuildingException2:1;MojoFailureException3:1;MojoExecutionException4:23;
BUILD_SUCCESSFUL,380,471,92,e66860720681f315b7212301305f52fe84f242b3,2cb8a01c00fd1a00c34e454f5f28875a836a4520,0, 
BUILD_FAILURE,472,472,1,51dc945cf42ba2a56dc6f4514d1cfa11aa632423,51dc945cf42ba2a56dc6f4514d1cfa11aa632423,1,MojoFailureException1:1;
BUILD_SUCCESSFUL,473,488,16,3480633131c8f2f0384aaa07525a873945c6f0e9,462202b0af0f43477a8061296f36ce268ce384de,0, 
