commitID;commit-type;time-to-next-release;commit-message
ee310b9602d3e0b2a9dcfbf54975d3bd71ae0490;BREAKING_FIX;765;- fix for SIS-7 Top level pom for SIS git-svn-id: https://svn.apache.org/repos/asf/incubator/sis/trunk@986493 13f79535-47bb-0310-9956-ffa450edef68
571b04d4a4070e4cb1c2321e28a63c705b80dc44;BREAKING_CHANGES;681;[maven-release-plugin] prepare release sis-0.1-incubating git-svn-id: https://svn.apache.org/repos/asf/incubator/sis/trunk@1033018 13f79535-47bb-0310-9956-ffa450edef68
0428832b6611c4d609edff0517bb410c34824712;BREAKING_FIX;681;- bump dep for 0.2-incubating-SNAPSHOT trunk dev git-svn-id: https://svn.apache.org/repos/asf/incubator/sis/trunk@1033043 13f79535-47bb-0310-9956-ffa450edef68
2dc4faa49e1ac9ddc102ebf363369d19a812cad5;BREAKING_CHANGES;680;- roll back to 0.1-incubating-SNAPSHOT for maven release plugin and RC #2 git-svn-id: https://svn.apache.org/repos/asf/incubator/sis/trunk@1033464 13f79535-47bb-0310-9956-ffa450edef68
50af16b8daeb93c8e80049abc5b30b422eba206b;BREAKING_FIX;680;- fix version #s git-svn-id: https://svn.apache.org/repos/asf/incubator/sis/trunk@1033466 13f79535-47bb-0310-9956-ffa450edef68
7cec68fe8ce1b32dcb299a9cddea2f7e3ec06904;BREAKING_CHANGES;664;- fix for SIS-26 Use of Java 1.6 Annotation in /sis-core/src/main/java/org/apache/sis/storage/GeoRSSData.java git-svn-id: https://svn.apache.org/repos/asf/incubator/sis/trunk@1039434 13f79535-47bb-0310-9956-ffa450edef68
76c073a2c0680e1ae837e5b60cdd4e00a93e530c;BREAKING_FIX;395;- SIS-27: Update sis-parent/pom.xml compile target to 1.6 git-svn-id: https://svn.apache.org/repos/asf/incubator/sis/trunk@1160526 13f79535-47bb-0310-9956-ffa450edef68
dbbd99c6194fba4b175cf81d9850307f3f244201;BREAKING_CHANGES;36;- patch for SIS-52: Create a sis-metadata module contributed by Martin Desruisseaux git-svn-id: https://svn.apache.org/repos/asf/incubator/sis/trunk@1373468 13f79535-47bb-0310-9956-ffa450edef68
ee892fe285cf0dfca12f3af14620ca8063e80b78;BREAKING_FIX;36;- patch for SIS-52: Create a sis-metadata module contributed by Martin Desruisseaux git-svn-id: https://svn.apache.org/repos/asf/incubator/sis/trunk@1373469 13f79535-47bb-0310-9956-ffa450edef68
d911cdbc28d264945533f2a63254a4805740e356;BREAKING_CHANGES;323;Compile the localized resources in the utility module at build time using our Maven mojo. git-svn-id: https://svn.apache.org/repos/asf/sis/trunk@1389327 13f79535-47bb-0310-9956-ffa450edef68
51a3752a38e2dd6bdd747579aa2f352876f77fb0;BREAKING_FIX;323;Temporarily disable the compilation of resource files. We may need to deploy the plugin for avoiding random build failure. git-svn-id: https://svn.apache.org/repos/asf/sis/trunk@1389433 13f79535-47bb-0310-9956-ffa450edef68
58008a92a045c44f7c4a8d880d4bcab831ad8d8f;BREAKING_CHANGES;322;Re-enabled the compilation of localized resources, now taking advantage of deployed sis-build-helper snapshots if not already built on the machine. git-svn-id: https://svn.apache.org/repos/asf/sis/trunk@1389768 13f79535-47bb-0310-9956-ffa450edef68
d3fc72c408d830eda6870c67cf0247f3bb0f0fd4;BREAKING_FIX;302;Merge from JDK6 branch. git-svn-id: https://svn.apache.org/repos/asf/sis/trunk@1585842 13f79535-47bb-0310-9956-ffa450edef68
e05774871b3b0c37eb34e55bcd240c9a42c3dd6e;BREAKING_CHANGES;296;Merge from the JDK6 branch. git-svn-id: https://svn.apache.org/repos/asf/sis/trunk@1587369 13f79535-47bb-0310-9956-ffa450edef68
