STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
NO_POM,0,0,1,86687982b493869b9a5faed4ef5ef2cb0db759fb,86687982b493869b9a5faed4ef5ef2cb0db759fb,0, 
BUILD_FAILURE,1,6,6,ea80d14981142f1275481aadb0f70970e03370e0,cacd8aee87bfe204192419924a762099bb1259bc,2,ProjectBuildingException1:5;DependencyResolutionException2:1;
BUILD_SUCCESSFUL,7,8,2,4db62b91404c721cd330e82e05219538a2662a08,7821354ad1d2acdbc4ee032960fcd496bec78582,0, 
BUILD_FAILURE,9,9,1,e7605edeb4de8f1f61e466ee1bc33a9d5a1776db,e7605edeb4de8f1f61e466ee1bc33a9d5a1776db,1,MojoFailureException1:1;
BUILD_SUCCESSFUL,10,14,5,b310d9b586b5c457b65c8f8c7ccf64c0554d1d37,8ce87fdfe1df3d6e9fe5d06e9bfdd5b6b127155d,0, 
BUILD_FAILURE,15,24,10,12d380ec8eaf2aa946e86fa523b357697263cf33,7f431418206e9f49787fa7524138c86cd231ecbc,1,MojoFailureException1:10;
BUILD_SUCCESSFUL,25,38,14,dbc527ea26b5c31873bc6daec43c3d4bdd92ffad,2ee2d1c8184421f14938e5322ae28bf176999e87,0, 
BUILD_FAILURE,39,39,1,9534907446c3d86ad3f79bae5862683e859b4879,9534907446c3d86ad3f79bae5862683e859b4879,1,MojoFailureException1:1;
BUILD_SUCCESSFUL,40,47,8,8027999b1f68f087c99b92344d1ca433ca61adcf,7df088b02b62ac55b99b0043e25ef164535fd0cf,0, 
BUILD_FAILURE,48,48,1,91645b8d8e7adcf38cdb8689de6d66900ea65345,91645b8d8e7adcf38cdb8689de6d66900ea65345,1,MojoFailureException1:1;
BUILD_SUCCESSFUL,49,107,59,9834b0ec8193b66a6ffb6b178cd4a240254919ce,2cb7e378830af6c7a89c5c49e60ff366dd86116d,0, 
BUILD_FAILURE,108,108,1,a8e1bb9be64dd559116c8391f61dfc7645c80ebf,a8e1bb9be64dd559116c8391f61dfc7645c80ebf,1,MojoFailureException1:1;
BUILD_SUCCESSFUL,109,118,10,534a9f44ac252a0be47768917bf3d8247d267401,3ea5a9206dea42d133a1aa8d849bcb4ac35cf4f9,0, 
BUILD_FAILURE,119,119,1,55b9044aa60232ae5c1802d0d76412f02c9894cc,55b9044aa60232ae5c1802d0d76412f02c9894cc,1,ArtifactResolutionException1:1;
BUILD_SUCCESSFUL,120,135,16,c43b6ecf43d8be3d61dd6b9c196f29a41249b107,4b2dc7a9f69963eb963d35a1073620ca7551f3bf,0, 
BUILD_FAILURE,136,145,10,add9008fc8bc6f1db974146055e3bf80c2d23d70,762099f6c659bfe01295d1403485dacf5cf9a174,1,ArtifactResolutionException1:10;
BUILD_SUCCESSFUL,146,287,142,fbe30673367281d979543b3ef3a0824de6bc4b0d,cc93ab4c47772b97fe5b9649219c74e06582d4ad,0, 
BUILD_FAILURE,288,342,55,edb736530e6b11ffaafb4d222f6e67ac9db32ef9,566d00cc2efd8338e5ceeef1949f99e5b4658163,1,ArtifactResolutionException1:55;
BUILD_SUCCESSFUL,343,352,10,48a92fbb57491f2d8eb21c12d4bb62270d7124b8,9b36bac8b2c222d8c3a66f523848b065322b8e8d,0, 
BUILD_FAILURE,353,353,1,e73f0681d1caa912e886b46c65737599bebd512f,e73f0681d1caa912e886b46c65737599bebd512f,1,ProjectBuildingException1:1;
BUILD_SUCCESSFUL,354,424,71,9b86574f776310ee6cc35eedb3d775cbcdcc57c5,6ad4a4765dc194ef1015d8c8834deee37f9d36af,0, 
BUILD_FAILURE,425,425,1,1db456f2e159468d4e448c3f3d333871fb6d0111,1db456f2e159468d4e448c3f3d333871fb6d0111,1,MojoFailureException1:1;
BUILD_SUCCESSFUL,426,445,20,89a3016d035706a8eab88fd2a12750a9f0433d00,4e4f39018ebfedfe599039b36e3e7c301839a3fd,0, 
BUILD_FAILURE,446,510,65,43bd57148a84b6d347488008b2f81985a3e5994b,d1e9744a3643e742c468005f088200710a26e189,5,MojoFailureException1:20;DependencyResolutionException2:28;MojoFailureException3:1;DependencyResolutionException4:15;ProjectBuildingException5:1;
BUILD_SUCCESSFUL,511,512,2,017b8522afc24b2308955b1318b15003d21d75fe,983a5256230aee99fb745db21a0bd4f41abab08d,0, 
BUILD_FAILURE,513,513,1,8d8eb28ad73de4b031c162e8c6bc74db36d1f3e8,8d8eb28ad73de4b031c162e8c6bc74db36d1f3e8,1,MojoExecutionException1:1;
BUILD_SUCCESSFUL,514,515,2,f6e84dd9fb839ba12cb356fbf01cba3088459eac,bb33dc4f12616aa23828c265c242360b386c1189,0, 
BUILD_FAILURE,516,517,2,fcfd026308786cd2dfd9c6301482970d5061946a,40f1434d42c3e5075b09030bc0544e4b6795a21d,1,MojoExecutionException1:2;
BUILD_SUCCESSFUL,518,518,1,6bcb36f9559c399ea8e03c65b2aac74150d4b8ac,6bcb36f9559c399ea8e03c65b2aac74150d4b8ac,0, 
BUILD_FAILURE,519,520,2,1c0d7f7a7f908a43acf512e1edaabe038733a4ee,8b64d5f7001086ab9827a789e426778ae2ab4591,1,MojoExecutionException1:2;
BUILD_SUCCESSFUL,521,521,1,6a5230c332d3ba6feb03f8f1563cd25fc48ed3d8,6a5230c332d3ba6feb03f8f1563cd25fc48ed3d8,0, 
BUILD_FAILURE,522,532,11,4fd7b36d9d0f642bb805279ec4984a516de44ff0,0f6b85e004fc0c95fa8327be921400035ddd51b9,1,MojoExecutionException1:11;
BUILD_SUCCESSFUL,533,533,1,7594b49a69240ef50368e7ee6faf29455f770793,7594b49a69240ef50368e7ee6faf29455f770793,0, 
BUILD_FAILURE,534,541,8,5c47d6eb2153854cce883c382edf5dbb8b07b686,7dcaac08b860a388c979789a39b9982cfd5faac4,1,MojoExecutionException1:8;
BUILD_SUCCESSFUL,542,542,1,930b3f83bef32b839f386f1a6eeddb6af6cbeda0,930b3f83bef32b839f386f1a6eeddb6af6cbeda0,0, 
BUILD_FAILURE,543,549,7,36ab8e38ab3c3336900866265a18bf64bdaa7160,978fa19638dc953195037926f89e3027c9e9de8c,1,MojoExecutionException1:7;
BUILD_SUCCESSFUL,550,550,1,a81ba2752291b1b273a5a22383329f630b2d7153,a81ba2752291b1b273a5a22383329f630b2d7153,0, 
BUILD_FAILURE,551,584,34,b0dd4cc8c3b3454ce6d8a900eb9e264dadde6649,32842e959c17da0f49e3f75ad7a37bb6211ad58c,1,MojoExecutionException1:34;
BUILD_SUCCESSFUL,585,590,6,5a67098ee68e46ee478e04e3274f0864eca18e75,ed2b6113bfaa89ccfa514836029338da27c00a03,0, 
