STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
BUILD_SUCCESSFUL,1328,1328,1,95fb82c653f3a18b4e4ccb47c1b612261d15c70b,95fb82c653f3a18b4e4ccb47c1b612261d15c70b,0, 
BUILD_FAILURE,1329,1329,1,75c6b52cdae4e1d3284bf653a2fc2d75518ed042,75c6b52cdae4e1d3284bf653a2fc2d75518ed042,1,MojoExecutionException1:1;
BUILD_SUCCESSFUL,1330,1330,1,e24cc4092d3d909a563266b783a8b8a2d7c9bdad,e24cc4092d3d909a563266b783a8b8a2d7c9bdad,0, 
BUILD_FAILURE,1331,1331,1,127e8539fa916401d929abc577ed4bc63ef03628,127e8539fa916401d929abc577ed4bc63ef03628,1,MojoExecutionException1:1;
BUILD_SUCCESSFUL,1332,1333,2,50a16b5a5966d8f1195aa5e5cd3ece6944e82929,81d4499e19105c727e1155d164a383717d73bd84,0, 
BUILD_FAILURE,1334,1337,4,ccb4c8b9bbf0bae496d722fc48fcb4de7144e1dc,5323799414bbd44da8e1822fcf6370b5a174b567,1,ArtifactResolutionException1:4;
BUILD_SUCCESSFUL,1338,1364,27,cbcba9c6c99d650687164651713415b4d21daebb,70d9cb254ff8de1dc1725b648ec8af0fa0f964c4,0, 
BUILD_FAILURE,1365,1373,9,8fa9cac61e9aa5061cdef9ddd67a8e2e09fc90a9,135d2034b57c73b40ea88c4fc9e178374d52ef9e,1,MojoExecutionException1:9;
BUILD_SUCCESSFUL,1374,1374,1,841854bf0f40c116ebaa1497c7bce53b40c2e14e,841854bf0f40c116ebaa1497c7bce53b40c2e14e,0, 
BUILD_FAILURE,1375,1421,47,eb293d7772158506a0123ae69ab21227ca0ac8a8,49771f89f6c57acd42b1baca2cf88b2b015fc6fb,3,MojoExecutionException1:38;ProjectBuildingException2:1;MojoExecutionException3:8;
BUILD_SUCCESSFUL,1422,1422,1,6890100249d5168b3128e4e44ca5909e6b317e7b,6890100249d5168b3128e4e44ca5909e6b317e7b,0, 
BUILD_FAILURE,1423,1494,72,71e1ef2e86e9b23e616f8f0ff7be4a7d3aa68169,e35605cc72faebc1ced7e7c439e0f83a235b96da,3,MojoExecutionException1:69;ProjectBuildingException2:2;MojoExecutionException3:1;
BUILD_SUCCESSFUL,1495,1495,1,5cad0fb4c8a93822ab187d6f44414d791d4d5c0f,5cad0fb4c8a93822ab187d6f44414d791d4d5c0f,0, 
BUILD_FAILURE,1496,1507,12,43bf26e25a309401ff615ed05be1289f9c8eb23e,9c8ad16277701280d0fa52877bee7f61da863148,1,MojoExecutionException1:12;
BUILD_SUCCESSFUL,1508,1508,1,d5295fe5d9060b8835573330102aeb7c3850e1dd,d5295fe5d9060b8835573330102aeb7c3850e1dd,0, 
BUILD_FAILURE,1509,1512,4,f2efecf9365817b48f6a7eb9f932311213f27e13,f5e187d144236bbd7477b5e83b35559c26aa8887,1,MojoExecutionException1:4;
BUILD_SUCCESSFUL,1513,1513,1,307d1ba2804ad74cca317c275d7baf83e3257270,307d1ba2804ad74cca317c275d7baf83e3257270,0, 
BUILD_FAILURE,1514,1526,13,700a1b28e0bc757f4914d741d927b083a7d801c7,b89204048a40dfa42303034637289f57c12e5f3c,1,MojoExecutionException1:13;
BUILD_SUCCESSFUL,1527,1536,10,26126f15bbc55e64106d8b22cce3173eaa25169f,cd50963c53d3f862ce28e48c8ba19b51bebb0925,0, 
BUILD_FAILURE,1537,1542,6,d7a4c2613abad268c074e4a388590bea3ab0fa07,06958333e843fdfd07e8240daf7a2455755cdd56,3,MojoFailureException1:2;ArtifactResolutionException2:2;MojoFailureException3:2;
