STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
NO_POM,0,5,6,278f2a0eb690d9f5f4944965ee15788ff9b396fc,1f8bae46c37418b78505e746462bfaff4410b535,0, 
BUILD_FAILURE,6,866,861,5b0b8d307805b819e0a9e44e9b73f9dfb92452ce,e96a1241858262a492664cee5420b17a2f15fdd1,7,ArtifactResolutionException1:547;MojoFailureException2:65;ModelParseException3:214;MojoExecutionException4:1;DependencyResolutionException5:5;MojoExecutionException6:13;ArtifactResolutionException7:16;
BUILD_SUCCESSFUL,867,877,11,0e9e6ef89ffe6d84bd3e08818915a0030b4320a8,d263b63de99a2cf3e2fa9266a43a14b7c8c70127,0, 
