commitID;commit-type;time-to-next-release;commit-message
307b7bbe5e9a601524407b041743c2a61d171dce;BREAKING_FIX;378;Added Maven 2 build file.  To install Standalone Tiles to your local Maven 2 repository:  'mvn install' git-svn-id: https://svn.apache.org/repos/asf/struts/sandbox/trunk/tiles@371783 13f79535-47bb-0310-9956-ffa450edef68
eb65a1f340f103785ec7006b773ffd98703199f4;BREAKING_CHANGES;254;[SB-19] Standalone Tiles - Maven 2 Reorganization Moved the tiles-test example app, and added a parent pom. git-svn-id: https://svn.apache.org/repos/asf/struts/sandbox/trunk/tiles@409841 13f79535-47bb-0310-9956-ffa450edef68
1e4997d8930f25f4d89ff4a3b5e79f7afcfd53ad;BREAKING_FIX;211;Fix parent pom versions, remove <repository> since it is inherited. SB-32 git-svn-id: https://svn.apache.org/repos/asf/struts/sandbox/trunk/tiles@420400 13f79535-47bb-0310-9956-ffa450edef68
3dbe322b9bb914e83ffbbee0e8c9358012327045;BREAKING_CHANGES;156;Update the struts-master pom version and remove <repository> which is inherited. git-svn-id: https://svn.apache.org/repos/asf/struts/sandbox/trunk/tiles@439549 13f79535-47bb-0310-9956-ffa450edef68
306ed0f9073d0841382dcb9645115bf815d72d74;BREAKING_FIX;10;Adding 1.5 switch to pmd plugin git-svn-id: https://svn.apache.org/repos/asf/tiles/trunk@500241 13f79535-47bb-0310-9956-ffa450edef68
99c45393557787e5c3a8dfc01a0113b68c90ea9c;BREAKING_CHANGES;10;Leveraging master pom git-svn-id: https://svn.apache.org/repos/asf/tiles/framework/trunk@500259 13f79535-47bb-0310-9956-ffa450edef68
8ef689344edbcee00d0bd88c731a3f36e2d4eeb3;BREAKING_FIX;0;TILES-102 : change DTD PUBLIC Identifier to http://tiles.apache.org/dtds/tiles-config_2_0.dtd and JSP Taglib URI to http://tiles.apache.org/tags-tiles git-svn-id: https://svn.apache.org/repos/asf/tiles/framework/trunk@503802 13f79535-47bb-0310-9956-ffa450edef68
bda2fdf1a3ef8191324b8614cff0f46e7255afd9;BREAKING_CHANGES;26;TILES-127 Added assembly module git-svn-id: https://svn.apache.org/repos/asf/tiles/framework/trunk@513697 13f79535-47bb-0310-9956-ffa450edef68
ed004b0badd9da6461e1fbf1d8ba3b5e20de102b;BREAKING_FIX;26;TILES-127 Added assembly module POM. Corrected bin assembly descriptor. git-svn-id: https://svn.apache.org/repos/asf/tiles/framework/trunk@513714 13f79535-47bb-0310-9956-ffa450edef68
01450afa7e10f828e8a862b91c623a372679cdec;BREAKING_CHANGES;19;TILES-128 Cleaned Java 5 support for test classes and for tiles-test. git-svn-id: https://svn.apache.org/repos/asf/tiles/framework/trunk@516403 13f79535-47bb-0310-9956-ffa450edef68
ae7ccdc4e25681cfac18cfecf1117d58cfb1400b;BREAKING_FIX;18;Add a 'release' profile with maven-gpg-plugin configuration to sign the deployed artifacts. Usage: "mvn deploy -P release".  The plugin will prompt for your passphrase, or you can supply it on the command line with -Dgpg.passphrase="..." or as a property in settings.xml. git-svn-id: https://svn.apache.org/repos/asf/tiles/framework/trunk@516763 13f79535-47bb-0310-9956-ffa450edef68
3b21314ff6ea60f2c681a38f4c7b98c2777d8b87;BREAKING_CHANGES;13;TILES-86 Corrected JavaDocs errors. Added a small amount of JavaDocs comments. git-svn-id: https://svn.apache.org/repos/asf/tiles/framework/trunk@518688 13f79535-47bb-0310-9956-ffa450edef68
7c168e638a0dc04d2a5313966052d5392cb714c1;BREAKING_FIX;9;Corrected some Taglibdocs, that were not updated to Tiles 2. git-svn-id: https://svn.apache.org/repos/asf/tiles/framework/trunk@519976 13f79535-47bb-0310-9956-ffa450edef68
4fb4090dcb125facde60212c74f22d4a8134700c;BREAKING_CHANGES;45;TILES-253 Removed useless exceptions declaration. git-svn-id: https://svn.apache.org/repos/asf/tiles/framework/trunk@642354 13f79535-47bb-0310-9956-ffa450edef68
d5fa73bb846530c4b32065639eb4814dde699258;BREAKING_FIX;45;TILES-162 Moved the initialization of URL sources in UrlDefinitionsFactory. Created "TilesApplicationContextAware" and modified code accordingly. git-svn-id: https://svn.apache.org/repos/asf/tiles/framework/trunk@642355 13f79535-47bb-0310-9956-ffa450edef68
0d37f9e968b63e25926074e5d34480742861c2f5;BREAKING_CHANGES;29;TILES-157 Added UrlPreparer and CompatibilityPreparerFactory to act as in Struts 1/Tiles 1. git-svn-id: https://svn.apache.org/repos/asf/tiles/framework/trunk@672628 13f79535-47bb-0310-9956-ffa450edef68
13fbcd8e7c04d913aa4db058c64f6a8eeab469e1;BREAKING_FIX;142;Preparing for release: - fixed a snapshot of Cargo Maven plugin. - added servlet dependency in tiles-compat. git-svn-id: https://svn.apache.org/repos/asf/tiles/framework/trunk@680782 13f79535-47bb-0310-9956-ffa450edef68
5ae11d54497f7305949e79bc6fe38bd382a0406d;BREAKING_CHANGES;17;TILES-334: TilesApplicationContext is now created outside of container creation. git-svn-id: https://svn.apache.org/repos/asf/tiles/framework/trunk@722062 13f79535-47bb-0310-9956-ffa450edef68
