STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
NO_POM,0,39,40,84c7b6f42b6253cda02efea796fcd5a1ad262fe8,635bc91cc6f715282f604a14c80b536881b265fa,0, 
BUILD_SUCCESSFUL,40,55,16,307b7bbe5e9a601524407b041743c2a61d171dce,c0ff2556df54a6ef53b53c9fccd4cdb33295bf0d,0, 
NO_POM,56,58,3,6a1bc2ff536665b1c3bf4eaa681f6f5d9f971273,02ec4bfc5abbd14b450a94e7d68ff5172ba0db99,0, 
BUILD_FAILURE,59,64,6,eb65a1f340f103785ec7006b773ffd98703199f4,7442e57bfdd05e152b32348c69a0b94f9b7685bc,1,ArtifactResolutionException1:6;
BUILD_SUCCESSFUL,65,100,36,1e4997d8930f25f4d89ff4a3b5e79f7afcfd53ad,0320d2afa08f51eb53642adfcc9bf70018413a8d,0, 
BUILD_FAILURE,101,290,190,3dbe322b9bb914e83ffbbee0e8c9358012327045,86f70925fbff917fad0eab8a2bea3ebd590943ae,2,ArtifactResolutionException1:181;DependencyResolutionException2:9;
BUILD_SUCCESSFUL,291,294,4,306ed0f9073d0841382dcb9645115bf815d72d74,b4e5f387c7ee550dcc17a5d8563dba6ce0cc50b0,0, 
BUILD_FAILURE,295,309,15,99c45393557787e5c3a8dfc01a0113b68c90ea9c,c2110a54c6e58f3ef464f902f246a03d55546bb0,1,ArtifactResolutionException1:15;
BUILD_SUCCESSFUL,310,358,49,8ef689344edbcee00d0bd88c731a3f36e2d4eeb3,78ee62cea36ebf4004251108f963d1e8aeba418e,0, 
BUILD_FAILURE,359,359,1,bda2fdf1a3ef8191324b8614cff0f46e7255afd9,bda2fdf1a3ef8191324b8614cff0f46e7255afd9,1,ProjectBuildingException1:1;
BUILD_SUCCESSFUL,360,372,13,ed004b0badd9da6461e1fbf1d8ba3b5e20de102b,c167b154c9e6c8724d6b28b8492c367ded05eb72,0, 
BUILD_FAILURE,373,374,2,01450afa7e10f828e8a862b91c623a372679cdec,804d4f5a03695072a34643f18f618892af8a4d15,1,DependencyResolutionException1:2;
BUILD_SUCCESSFUL,375,377,3,ae7ccdc4e25681cfac18cfecf1117d58cfb1400b,d4c62051a9d4d6d6f4cd21b763829086ea6abf91,0, 
BUILD_FAILURE,378,381,4,3b21314ff6ea60f2c681a38f4c7b98c2777d8b87,f68bc7581ba10a732610443e5ec44b74416d09e6,2,CompilationFailureException1:2;DependencyResolutionException2:2;
BUILD_SUCCESSFUL,382,546,165,7c168e638a0dc04d2a5313966052d5392cb714c1,89c32fd248c1fb3c23248c31937519be6244ad04,0, 
BUILD_FAILURE,547,547,1,4fb4090dcb125facde60212c74f22d4a8134700c,4fb4090dcb125facde60212c74f22d4a8134700c,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,548,594,47,d5fa73bb846530c4b32065639eb4814dde699258,69d731b14efe1afd33f0bac76a34e7f765ac5161,0, 
BUILD_FAILURE,595,621,27,0d37f9e968b63e25926074e5d34480742861c2f5,81890da69a67e1586d57e6fdf9c167260ce23f93,1,CompilationFailureException1:27;
BUILD_SUCCESSFUL,622,673,52,13fbcd8e7c04d913aa4db058c64f6a8eeab469e1,f39bfb4c2bc4b0da36ee2d977e2b48231ec90aa4,0, 
BUILD_FAILURE,674,674,1,5ae11d54497f7305949e79bc6fe38bd382a0406d,5ae11d54497f7305949e79bc6fe38bd382a0406d,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,675,679,5,d98134aa568e83f05f573262d4c6015257565023,383477a575547133582e44cfe9dc5f8f6669cc38,0, 
BUILD_FAILURE,680,680,1,dbc2ae39081b1179554afe56ffe0421bc114a387,dbc2ae39081b1179554afe56ffe0421bc114a387,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,681,692,12,4d2b68267f2c66641cd388a8625c035f7ee2056c,574d040cb80fa95fbbbbd379f103c30851dec8f4,0, 
BUILD_FAILURE,693,693,1,f8ae2e4d50c8a3f3ba075c9632496f7637ecd201,f8ae2e4d50c8a3f3ba075c9632496f7637ecd201,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,694,694,1,5c5b9d7901401e5b19c9a3e7a841349a65b1b19d,5c5b9d7901401e5b19c9a3e7a841349a65b1b19d,0, 
BUILD_FAILURE,695,698,4,ea9d5760b42208c9cfe45626ed0d6c5fd70d0512,e1b61c858ccd540036414dede56c36f5cf3b5641,1,CompilationFailureException1:4;
BUILD_SUCCESSFUL,699,715,17,eea6408a0d45e4fc05a319ca978c0ac147bf2111,e07fbbe0e7d7c74d61a8b986799c5e2543928276,0, 
BUILD_FAILURE,716,717,2,8a9b461300ce07541ed35e6c6f65fe94c8ef6bf6,1af0a79638809ac6ff5b80065f83e258cba561e6,1,ModelParseException1:2;
BUILD_SUCCESSFUL,718,738,21,8c45cde9e9062b14542c38e13f8127cf8dc7918a,0cf7a600cd0a8247781aa81465852fc730d4b4f7,0, 
BUILD_FAILURE,739,784,46,a184312eff12a48bcddd22b16d179f5bf0824cd7,5cdb94544696df8f1336bceee82041ef1a8f4c9a,3,DependencyResolutionException1:34;CompilationFailureException2:1;DependencyResolutionException3:11;
BUILD_SUCCESSFUL,785,788,4,a13f4acbd4e367662545701c20b1bf4a373a1207,04846e3bc244efebd5e674d67580efe08bf67402,0, 
BUILD_FAILURE,789,790,2,433468921b445774419660e5c16957b3b0e29937,34e2648964f888d4c73e6e5c64acd37b3b27b854,1,CompilationFailureException1:2;
BUILD_SUCCESSFUL,791,840,50,848904dc31ee7178131a45a0e3104f01095a79f6,b837f62157dcda720365b08ce348db8690df50bb,0, 
BUILD_FAILURE,841,846,6,3ddfe69f4fe9285cd65cc010bdd7104101ab2826,35426013f0a108e7b1347eb6310015bc8a7677f0,1,CompilationFailureException1:6;
BUILD_SUCCESSFUL,847,876,30,7d5e08f3f852ffc88ef5d738f6905016a8ddb0c4,680e7004d7b9274a5f3748f3e3fad9cffa278991,0, 
BUILD_FAILURE,877,877,1,cf65990cd5fd69a623f18674cf259e3d5a1246db,cf65990cd5fd69a623f18674cf259e3d5a1246db,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,878,889,12,0e6cd2d3aa5c1089f71d02d5fc2acf9040e9c4d8,1e7a615b6b17248f65664e07d5b09e5f566e5fba,0, 
BUILD_FAILURE,890,890,1,bc58ed07538a94fcc4e95ed63e5231bf633e8c9e,bc58ed07538a94fcc4e95ed63e5231bf633e8c9e,1,ProjectBuildingException1:1;
BUILD_SUCCESSFUL,891,944,54,19ea17f78670656fbb3f0c9a7ac982126a0880c4,8abdc0c9373db4c76f4b05e4dcda7f4e1d37bf74,0, 
BUILD_FAILURE,945,948,4,2a3117035d544cb950fd649237d3ca3628cb82f0,ff52bee587cd70005fa6055ee05e4c789b79e3f8,1,ArtifactResolutionException1:4;
BUILD_SUCCESSFUL,949,968,20,8b7c8d18e9f4668f5a47ddbdd562e27a2e49e968,ad0f4943a605501bd2ef6ffa07e7ce1308f53cc2,0, 
