STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
NO_POM,0,3182,3183,3a8812f61f938d4f42ce2ba4fd0775098601239a,3eb5ddbd59ca33b5f895ce95d9b993ea5a6f56ee,0, 
BUILD_SUCCESSFUL,3183,3305,123,a7fd858fe387fab5f839ae5567c545f623e35812,c6b38071b2764ef0f5d1f4fdae8beb7efa1eab38,0, 
BUILD_FAILURE,3306,3307,2,186d81b9b42030380ca74576ff4eed6861228b3b,fe54abbc3b9dfcf7a59140d5e750ca84549a990d,1,CompilationFailureException1:2;
BUILD_SUCCESSFUL,3308,3320,13,73412fe8adea1ba0f68fe015eb834fc7222e2cc6,b4f42472460b974a5ad7c1da24c46af430e9f4d1,0, 
BUILD_FAILURE,3321,3321,1,2b5d32cb869e90feef54b5d23c44029954f35df0,2b5d32cb869e90feef54b5d23c44029954f35df0,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,3322,3584,263,3206dc3a78ff405e0036b2b1d52a06026cb2c1ae,1101f2a0f03e4e2a4f9b5a57935ed4031b3af54c,0, 
BUILD_FAILURE,3585,3587,3,9c986c3171401592d73f8f787bd9871d85c97dc4,ce5b7b246be8b04a0cb6393adf667bbc0d874bec,1,CompilationFailureException1:3;
BUILD_SUCCESSFUL,3588,3623,36,fb9fb4d79d79745d683f287ed072747c6e43727c,6c055ca6c683054dea97542970e0c218179dfbd0,0, 
BUILD_FAILURE,3624,3624,1,cc548f78e498e33aef64634b545e78191502fe52,cc548f78e498e33aef64634b545e78191502fe52,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,3625,3638,14,467759f926b4133d0295e5dc82fcef3ce6c3c39e,c2c8cfc45e1aa8a5a5d6e83984d33557da220cc3,0, 
BUILD_FAILURE,3639,3639,1,c7ff1001b4a2ee7cd0b1cfd72dd052e666fb9f3b,c7ff1001b4a2ee7cd0b1cfd72dd052e666fb9f3b,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,3640,3715,76,447af5185a677333d6b0f01d9b919acdffe4d6d2,624135a6d7741b2269166eac7b8187119243f4d7,0, 
BUILD_FAILURE,3716,3752,37,4ca6334c336a3707842fdbc89b2cee320bc0bf1d,25920134d8c47791762ccd852b1a3d1b6e8c6f5f,1,ArtifactResolutionException1:37;
