STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
NO_POM,0,0,1,15bd5449a728dc42c0dfb4696213071a61182efe,15bd5449a728dc42c0dfb4696213071a61182efe,0, 
BUILD_FAILURE,1,4031,4031,907ed31dbb5a2f318b6c727900ebbd8a2fd8af37,473faf0e9fc242c708e748dc033ceeac796a4f29,38,DependencyResolutionException1:114;ArtifactResolutionException2:14;PluginParameterException3:137;DependencyResolutionException4:257;ModelParseException5:3;DependencyResolutionException6:394;ProjectBuildingException7:1;DependencyResolutionException8:127;PluginParameterException9:177;DependencyResolutionException10:304;ArtifactResolutionException11:64;DependencyResolutionException12:1;ArtifactResolutionException13:216;DependencyResolutionException14:133;ArtifactResolutionException15:1;DependencyResolutionException16:10;ArtifactResolutionException17:237;DependencyResolutionException18:43;ArtifactResolutionException19:64;DependencyResolutionException20:2;ArtifactResolutionException21:117;DependencyResolutionException22:17;ArtifactResolutionException23:1;DependencyResolutionException24:145;ArtifactResolutionException25:1;DependencyResolutionException26:436;ProjectBuildingException27:1;DependencyResolutionException28:37;ProjectBuildingException29:2;DependencyResolutionException30:59;ArtifactResolutionException31:62;DependencyResolutionException32:283;ModelParseException33:22;DependencyResolutionException34:69;ArtifactResolutionException35:290;DependencyResolutionException36:14;ArtifactResolutionException37:5;DependencyResolutionException38:171;
BUILD_SUCCESSFUL,4032,4047,16,369a7e5070d0e89cf216b2918f19d9456b083c02,e6c7a8dfc93c2677d2e702dbf81ed382948eafd0,0, 
BUILD_FAILURE,4048,5217,1170,a0f3084c24662d873f773a5d1ec3e6e7b255724f,a6b8da00389b67d83816acec6101188b25294c90,6,ArtifactResolutionException1:18;DependencyResolutionException2:574;ArtifactResolutionException3:495;DependencyResolutionException4:81;ArtifactResolutionException5:1;DependencyResolutionException6:1;
BUILD_SUCCESSFUL,5218,5220,3,c39a0a85000733ed104fd3840bda866747cbfc1d,4495288b3eb298389426984d9f72cd81f2710ab1,0, 
BUILD_FAILURE,5221,5545,325,45ca89239a10f76acf052645c630c9114b567c28,79584c1c82d27eb891fdb726a9a5fd665455b38e,4,ArtifactResolutionException1:7;DependencyResolutionException2:313;ArtifactResolutionException3:3;DependencyResolutionException4:2;
BUILD_SUCCESSFUL,5546,5547,2,e42468ddf95e1f2ac2b8489809b13524f36bd873,f02ab812466ce3842c4f30e208919d615240b672,0, 
BUILD_FAILURE,5548,7075,1528,87b57b02ec466d1508ae32e968c5f3124ce0872b,4e5e9ce92531c541a2616d7a0fe665a7f0bd6162,14,ArtifactResolutionException1:6;DependencyResolutionException2:201;MojoFailureException3:1;DependencyResolutionException4:42;MojoFailureException5:2;DependencyResolutionException6:31;MojoFailureException7:1;DependencyResolutionException8:55;ProjectBuildingException9:1;DependencyResolutionException10:557;ArtifactResolutionException11:14;DependencyResolutionException12:459;ArtifactResolutionException13:1;DependencyResolutionException14:157;
NO_POM,7076,7076,1,ca0118e9ac6c6d2b3d344532562e1d89cfe1be5d,ca0118e9ac6c6d2b3d344532562e1d89cfe1be5d,0, 
BUILD_FAILURE,7077,11222,4146,16cd6573385889105e28dbe49e28a50062182e33,9fa4af5056f53b0837f9a00ba4d574243a7b8295,27,DependencyResolutionException1:398;ProjectBuildingException2:8;DependencyResolutionException3:383;ArtifactResolutionException4:10;DependencyResolutionException5:1;ArtifactResolutionException6:21;DependencyResolutionException7:225;ArtifactResolutionException8:4;DependencyResolutionException9:1;ArtifactResolutionException10:8;DependencyResolutionException11:99;ArtifactResolutionException12:153;DependencyResolutionException13:6;ArtifactResolutionException14:803;DependencyResolutionException15:1;ArtifactResolutionException16:7;DependencyResolutionException17:461;ArtifactResolutionException18:108;DependencyResolutionException19:82;ArtifactResolutionException20:93;DependencyResolutionException21:68;ArtifactResolutionException22:805;DependencyResolutionException23:172;ArtifactResolutionException24:1;DependencyResolutionException25:73;ProjectBuildingException26:1;DependencyResolutionException27:154;
NO_POM,11223,11811,589,7b41fb2ab19a33bde0abcb4fda69b6897c843b93,fc9d568310e21b4ddf8afd9cc7467e58c4691692,0, 
