INDEX,COMMIT_ID,POM_FILE,BUILD_SUCCESSFUL,EXCEPTION,COMPONENT,ACTION
0,7d8246578d88441fc381d9c9237d7e863381346d,true,true,,,
1,79502f2bc6728b3dca8bf9a91116430fd1bc02aa,true,false,CompilationFailureException,phase_descriptor,compilation
2,6e1e7588c4b504231b25f198f4ad9eac9f7bd820,true,false,CompilationFailureException,phase_descriptor,compilation
3,f6110ab65f206da1d270528746ebbd94f334d62c,true,false,CompilationFailureException,phase_descriptor,compilation
4,d2f6f2ed44fbb42a10f930b25854cfe50c1bd6f5,true,false,CompilationFailureException,phase_descriptor,compilation
5,09a88821445d66a2dd4190cdc24e6540c0a6c396,true,false,CompilationFailureException,phase_descriptor,compilation
6,950d30e31db5590fb49b8aec9e6a6915a6a94040,true,false,CompilationFailureException,phase_descriptor,compilation
7,bef54e5caac6a027daca7e3681887f8a32a96e29,true,false,CompilationFailureException,phase_descriptor,compilation
8,dd792bb8a92f418ae334310f7a121786c2745812,true,false,CompilationFailureException,phase_descriptor,compilation
9,c6078d65c03444ea70adba69793a75df5cde1f1f,true,true,,,
10,977fb7a649d4ecc14115b9815e3b42a0fc0dffe8,true,true,,,
11,f64ff48c97db7dedec64bcf4759ac16d6f167511,true,true,,,
12,b8ce7eef8e9ff191d5ddf1da59bc33755ff79456,true,true,,,
13,ce23270e0d2fc3630353c193b64df86ad16b61d0,true,true,,,
14,f333510b6f07e9f9bd312e0e3cab3d9ffa076884,true,true,,,
15,dfa098ab9bfe5a8391429795e8f63b4e4d7a9b77,true,true,,,
16,7b6ed0a71e93f89409d5c47fd3ec337f538f40e6,true,true,,,
17,7f45faa2a5b697a2e0dc2bc3329ed3c4cfc08792,true,true,,,
18,5c0c391649f98b0ad5bbc384bb51841d45fb8fef,true,true,,,
19,958e9b2a348fed8c3dd8dc75913bbd19b9bcf295,true,true,,,
20,17816f24223e23c30c9b685c0507f783cc13137e,true,true,,,
21,1ca37377638e55b10ba0f04a23796a96f2a641d3,true,true,,,
22,34a281f25e4492df60beaaf67fa891dd61708d60,true,true,,,
23,837740192a82cc9059a1fe8c026a08cdfa68fe25,true,true,,,
24,99b7881ab96c093d7f14d472d2bc8a3c3d3ae60e,true,true,,,
25,1865e6b2d12b04288657ee6f4f6c527d6d0ac05c,true,true,,,
26,8e59595ad387422cfdcc01cacd221d2b271495f6,true,true,,,
27,dc6afb217afe75c314d1b987f46db654055f49ba,true,true,,,
28,4da853dc999b4736fdde5e7b5bb21d8777c9fef0,true,true,,,
29,a0b191a36600071b984f8d97c75f6cb6515ee486,true,true,,,
30,1a8ef54c3e8dce317db4ecca4f8ac875fcf754a9,true,true,,,
31,c360a0d2651cffd7a49daf71bf3cfe5b2a97a97f,true,true,,,
32,f971fcfbea88f0e09dcf4a01621a34dc1c6fa7b1,true,true,,,
33,3403273335a36f91f9833e6d3331a8d135437f76,true,true,,,
34,c9a95457c19d5cca4db0fd7957de7cf67d14b2f5,true,true,,,
35,682cee6c5139d1befd9ea5535015d9ef7a372b0d,true,true,,,
36,9d8be83694e4478a80eab402604899fa9cf690d9,true,true,,,
37,7f97f6a4a9dbdaee3e6a9b7e30f42b07ed9aa60d,true,true,,,
38,7df829fa58135952fa45204f9d8689eb6defbe0f,true,true,,,
39,37c78e9cad02b27e74ef83ed51ea64cd6b12d87d,true,true,,,
40,e9fabf4fcf2134d3a10d0250397b48fcde0530c3,true,true,,,
41,801d9343b9519a29ec22d0e7cfd4a0f3668524b1,true,true,,,
42,a5f6cadd8e64e9e0792d9bb686816ace16d909e3,true,true,,,
43,e25742be6811722746bca91f93ac59ed6f3898a5,true,true,,,
44,61b99f38bc44ddd833fbede60c94458d26040eac,true,true,,,
45,f4392ad07a55f46578a4e16bab4a00b961a046f4,true,true,,,
46,0395481020ef3ebf5a5fde486fbfee5cc7493c65,true,true,,,
47,01ad86e988d0b520776fee6d147da6e073ca7d2c,true,false,DependencyResolutionException,dependency,resolution
48,d07c37944bbf0dcc911b4d29c95390378fa487bb,true,false,DependencyResolutionException,dependency,resolution
49,fc3d7b396acde2c8b67f5e8d2c79535e1c8c82e1,true,false,DependencyResolutionException,dependency,resolution
50,772688912e5b34e181b260eae4a3f57871f88229,true,true,,,
51,f7044ed07bef754e1fadc1b4b5bd6ab8b78952ca,true,true,,,
52,2d70f41de1db2339d6e7b394e996ed34e96cd032,true,true,,,
53,ac5a9e991ef7804681237dd18a4f41bd099ce6c0,true,true,,,
54,8fbd6e9bdc72edca2a2f3fe04c120f637b53e783,true,true,,,
55,04cea01bbbe4dda8bcd1b41dab594a960cf0595d,true,true,,,
56,ac060ecb1e4ece4ecb6ee44d3c27adba2ad33901,true,true,,,
57,cefd7f7e8670cc7681efa4de95ac36d16bb5e6d3,true,false,ArtifactResolutionException,artifact,resolution
