STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
NO_POM,0,0,1,a62bac4849463e82fcdadcdff5bb7bb197babfea,a62bac4849463e82fcdadcdff5bb7bb197babfea,0, 
BUILD_SUCCESSFUL,1,15,15,e5daaed749b5a604a0d7e79d75f880fe43edcfb0,99d2dcf327f2e0569f967e459a140d887630fefc,0, 
BUILD_FAILURE,16,17,2,c4e0e13adc684ad68df9b239cc713b2652110844,313e51926b40c6ca17d6d098957383a9ab2c9053,1,DependencyResolutionException1:2;
BUILD_SUCCESSFUL,18,22,5,ebd94df2e3192ed60b6431f08fb1a5a1e2b19509,025b28e4c07079eecf30daa24f4bca23878bbce1,0, 
BUILD_FAILURE,23,23,1,b4d554d5e61d51d3ebe4f410cedefd44f5fd5352,b4d554d5e61d51d3ebe4f410cedefd44f5fd5352,1,MojoExecutionException1:1;
BUILD_SUCCESSFUL,24,24,1,eada212e9cea622027fe71241e290e2392fd2244,eada212e9cea622027fe71241e290e2392fd2244,0, 
BUILD_FAILURE,25,49,25,343652e6cc59323a5f058e24c402d4bb04a4b4c1,6b6aee9b9ff1458ad98cc1a34c38645aa8697c9e,1,MojoExecutionException1:25;
BUILD_SUCCESSFUL,50,59,10,92d4f9e79b0c7d5d91d0171c281123ca602299eb,555424987ad641ad254196e64f7f237fc3f4b6f7,0, 
BUILD_FAILURE,60,61,2,426ec4259361a01893c3862d85d0ecde19619b7a,8ca44f1a8a0b0d124e8ea294a3001c94377902dc,1,DuplicateProjectException1:2;
BUILD_SUCCESSFUL,62,91,30,e1f0aaa132447aef50919ec63c8a5ee90efb8794,0482d06996f1b423cfd7bd2ad8c08cb07dd0f775,0, 
BUILD_FAILURE,92,107,16,91c9e2168a8f942247c8ee47f2125ef318a6d475,328e9766585b1849555d572a413a8eed476e993c,1,MojoExecutionException1:16;
BUILD_SUCCESSFUL,108,123,16,3a89c3872a09d194a6ab613893af000132b0f71c,e2e6c847967d485818a786658022c9d646c71837,0, 
