commitID;commit-type;time-to-next-release;commit-message
8e1d6df8b996246cd1bce43ed73b2c9ea31d74fc;BREAKING_CHANGES;16;Add convenient build pom git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@670764 13f79535-47bb-0310-9956-ffa450edef68
4da7d5897fd80ac848e7252aef3d359cf79ffd42;BREAKING_FIX;19;Remove released bundles from the build git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@692375 13f79535-47bb-0310-9956-ffa450edef68
ec9c4541609466ac108a6f17cc474c18defa2542;BREAKING_CHANGES;21;SMX4-49: Adding bundles for Camel component dependencies git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@700469 13f79535-47bb-0310-9956-ffa450edef68
84efedd0a6de8b23fd2dbccacaba8f1757db5d5a;BREAKING_FIX;108;Add new bundles to pom git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@707322 13f79535-47bb-0310-9956-ffa450edef68
1c220f9c51851f9fa1ab50afb39107708869356e;BREAKING_CHANGES;103;Use 2-SNAPSHOT version of the root pom git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@708454 13f79535-47bb-0310-9956-ffa450edef68
a98c004ee3614eab58867c4230848f166b91626a;BREAKING_FIX;17;Reenable quartz and jline bundles which are new / modified since its last release, use latest released parent pom git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@746904 13f79535-47bb-0310-9956-ffa450edef68
fd515e97da70feb395db9a002ee3b339d235b97c;BREAKING_CHANGES;3;Adding isorelax-20050913 to get built and deployed to snapshot repo in order to fix failing builds. git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@754814 13f79535-47bb-0310-9956-ffa450edef68
0aae17147793b6fc9938bb90c3c9e565f3cb8158;BREAKING_FIX;20;Disabling build for released bundles git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@763800 13f79535-47bb-0310-9956-ffa450edef68
d4323a4a55105baca239801053ae9136e9f65d5b;BREAKING_CHANGES;48;Fix xmlsec-1.4.3 bundle -- don't mark all imports optional git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@810098 13f79535-47bb-0310-9956-ffa450edef68
d1befa887a1647f13500a7e1dda332cac4fcfd85;BREAKING_FIX;28;Prepare another set of bundles git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@828709 13f79535-47bb-0310-9956-ffa450edef68
3f759cb32bedcf03e2f3c112ddc9bcf3fcaf1dd9;BREAKING_CHANGES;0;SMX4-435: Add a bundle for quartz-1.6.6 git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@882077 13f79535-47bb-0310-9956-ffa450edef68
645bc829283dd58e1e19ae355bbfbfc216f25a8b;BREAKING_FIX;0;SMX4-436: Add a bundle for juel 2.1.2 git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@885086 13f79535-47bb-0310-9956-ffa450edef68
263dfaf57ec7f2ca0ed6f900deb00f19acb87b15;BREAKING_CHANGES;62;Build snapshots for cometd-java-server, jsendnsca-core and jsch bundles git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@939256 13f79535-47bb-0310-9956-ffa450edef68
23c949ecc4d77ce942ef5575dcb3625dbb792e11;BREAKING_FIX;62;Disable snapshot builds for bundles currently under vote git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@939289 13f79535-47bb-0310-9956-ffa450edef68
86bd20fbf4125ed77510658dcbf217d5772c4ec4;BREAKING_CHANGES;5;[maven-release-plugin] prepare release org.apache.servicemix.bundles.oscache-2.4_4 git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@989565 13f79535-47bb-0310-9956-ffa450edef68
8a2209743ed112129073aa252ceb01dbc7c32829;BREAKING_FIX;5;[maven-release-plugin] prepare for next development iteration git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@989567 13f79535-47bb-0310-9956-ffa450edef68
61d0ef756bf95be9469eb34902ce8c66c81e941d;BREAKING_CHANGES;33;[maven-release-plugin] prepare release bundles-pom-5 git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1030920 13f79535-47bb-0310-9956-ffa450edef68
c2d05362011ee04e4349729524faa094277adaf2;BREAKING_FIX;33;[maven-release-plugin] rollback the release of bundles-pom-5 git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1030923 13f79535-47bb-0310-9956-ffa450edef68
c9c6a41c48cc2eec870c5dfc0e82f0b88084d236;BREAKING_CHANGES;33;[maven-release-plugin] prepare release bundles-pom-5 git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1030929 13f79535-47bb-0310-9956-ffa450edef68
b3e37e03e559f77dca04720ed58ea210ac16d464;BREAKING_FIX;33;Prepare for release: Upgrade to releases bundles-pom 5 git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1030933 13f79535-47bb-0310-9956-ffa450edef68
700e99e9b9c00e95e63e6cece4b9d320a3175a8b;BREAKING_CHANGES;0;[SMX4-698] Create Quickfix 1.5.0 OSGi bundle. git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1042956 13f79535-47bb-0310-9956-ffa450edef68
167bbecf4885ef6e04b9a0bb2f545083b706bbc1;BREAKING_FIX;21;Remove released bundles from the POM. git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1051037 13f79535-47bb-0310-9956-ffa450edef68
64ba6a90c6163655e717e266ff24c0d50ad34712;BREAKING_CHANGES;6;[SMX4-730] Added spymemcached bundle. git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1055018 13f79535-47bb-0310-9956-ffa450edef68
d38ec098479a35726fbf0073fed246b51a97019b;BREAKING_FIX;87;Remove released bundles from the POM. git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1059268 13f79535-47bb-0310-9956-ffa450edef68
ab4b56d8f86d62f5516420a1fd91f04ca374fc89;BREAKING_CHANGES;83;[SM-2048] Add Bundle-Description is ServiceMix bundles. git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1060829 13f79535-47bb-0310-9956-ffa450edef68
c50e664bfd25c241e438d13b1417a18095f2ed35;BREAKING_FIX;32;Update the POM removing the released bundles. git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1095049 13f79535-47bb-0310-9956-ffa450edef68
9f0ba7c10856e797297c38e9658b4ad64c7030f3;BREAKING_CHANGES;4;[SMX4-827] Added OSGi bundle for bcprov-jdk16 git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1104166 13f79535-47bb-0310-9956-ffa450edef68
c7aa3ef64b4890aad78f89c2404f531d88712d3c;BREAKING_FIX;2;Fixed the build error of servicemix bundle git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1124615 13f79535-47bb-0310-9956-ffa450edef68
3e79640399368ea340c19191cea277d925e14fd5;BREAKING_CHANGES;49;SMX4-854/SMX4-865: Add bundles for cashbah and scalaj-collection  Thanks to Joris Schoolmeesters for the patches! git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1137625 13f79535-47bb-0310-9956-ffa450edef68
7c8c83f9bd18ae2f02a9e77fa751f529c77aae21;BREAKING_FIX;7;Remove released bundles. git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1155546 13f79535-47bb-0310-9956-ffa450edef68
274c9b6d4dd315218addc37ee8f5a32c5178331e;BREAKING_CHANGES;30;[maven-release-plugin] prepare release org.apache.servicemix.bundles.jaxb-impl-2.2.4_1 git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1176541 13f79535-47bb-0310-9956-ffa450edef68
b3c6289a0258d823f20823301d0e288dff42ef83;BREAKING_FIX;30;[maven-release-plugin] prepare release org.apache.servicemix.bundles.jaxb-xjc-2.2.4_1 git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1176547 13f79535-47bb-0310-9956-ffa450edef68
0a17333e0c24fbb2b0b133ea323f29b5d87b3517;BREAKING_CHANGES;51;[SMX4-985] Include *.xml files in the quickfix bundle git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1210906 13f79535-47bb-0310-9956-ffa450edef68
39c188ba74a713ce09aa91971994c94206bd4487;BREAKING_FIX;51;Remove released bundles from the main pom git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1211185 13f79535-47bb-0310-9956-ffa450edef68
a2e25ddc869e1089f293bc17dfc3c530fb95ac0e;BREAKING_CHANGES;20;SMX4-1032 Wrap an OSGi bundle of twitter4j 2.2.5 git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1228035 13f79535-47bb-0310-9956-ffa450edef68
1d023291a74e73423706dc227b2cfb38063d1455;BREAKING_FIX;20;SMX4-1032 Wrap an OSGi bundle of twitter4j 2.2.5 git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1228040 13f79535-47bb-0310-9956-ffa450edef68
04c687f19010cc3ed1be77d7becb8b5d5a712364;BREAKING_CHANGES;7;Fix the bundles-pom version git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/bundles/trunk@1233249 13f79535-47bb-0310-9956-ffa450edef68
