STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
NO_POM,0,78,79,2f98c033cf10782a7788b5aa8a47a25051f26271,31dc3ee6d344d34f4b9c49db9dcdaeec6b37c25d,0, 
BUILD_FAILURE,79,1319,1241,6e120412a04f681e8e4661331d962b206d3ae364,ac4eaf1fa9e4a466d17fa006021d8500a79bb59e,8,ArtifactResolutionException1:13;MojoExecutionException2:6;ModelParseException3:1;MojoExecutionException4:546;ArtifactResolutionException5:437;DependencyResolutionException6:44;ArtifactResolutionException7:81;DependencyResolutionException8:113;
BUILD_SUCCESSFUL,1320,1458,139,b1c9ccafcae2ca46c66f1555a457dfdf7f8d6318,a062811bcff1fa35b1a4aff2b63f43a21ab7cf51,0, 
BUILD_FAILURE,1459,1461,3,4a1dad7a47d7665ecf4add48d7bb764cc63aaf51,d8ccc434be6802061af9038420c8dca07e515d91,1,ProjectBuildingException1:3;
BUILD_SUCCESSFUL,1462,1484,23,0b85391971157a2b6a9af44936b7837fe698aa01,cd6e1433434a24cc030188bfa58a1af358a43232,0, 
BUILD_FAILURE,1485,1485,1,b8dace26d75469a8784858220133e34ae82f3fba,b8dace26d75469a8784858220133e34ae82f3fba,1,MojoFailureException1:1;
BUILD_SUCCESSFUL,1486,1565,80,59ce8decafb516888d3b49a389a2a512702eeb3e,d28aec9b3c1e842c9a162f0aaf581483f7a86f89,0, 
BUILD_FAILURE,1566,1567,2,7a6ac781a27ea0410a9ef523d4a18412cbf8c47a,001709d41d5e5b495ed9e76855c5bce5ec9364e2,1,ArtifactResolutionException1:2;
BUILD_SUCCESSFUL,1568,1573,6,a16a7728aae03982c34bc4e64920469dadd16eac,bcb87fe25e9a26220f0b9ca070305bde76d7c221,0, 
BUILD_FAILURE,1574,1582,9,5caa2fca1bb5934859cb731d50a1a5b0683ec596,96abf6eb52ab37a05eb8c981d4c54ed98d4710ac,1,ArtifactResolutionException1:9;
BUILD_SUCCESSFUL,1583,1617,35,dd65d1a49dcf0c6d71a6e03a2359952d111f11d2,f2b921c6cadcca6fb27639c6447978bdaa5a77e3,0, 
BUILD_FAILURE,1618,1621,4,990482d4405c2e643ac4580359bf7513e4c8e2ea,600bb03b84d84050cf955bdb0a27787a5782c449,1,ArtifactResolutionException1:4;
BUILD_SUCCESSFUL,1622,1707,86,b708bdc854d296a26d9893451e8ae4b5f2f98a96,0fa5d925519935b11bedf7bbdb5df1fd9e82163e,0, 
BUILD_FAILURE,1708,1708,1,bdf1e6f51a8d41fca16517079df44de5470deb4a,bdf1e6f51a8d41fca16517079df44de5470deb4a,1,MojoFailureException1:1;
BUILD_SUCCESSFUL,1709,1714,6,718c4df073ca17ad8bd147e805474a3886ee8da4,c229ceca5042fb4698e49da7eb444264c02a4162,0, 
BUILD_FAILURE,1715,1715,1,b2755248d1ae47db0ca6cba71459cd00afebb9eb,b2755248d1ae47db0ca6cba71459cd00afebb9eb,1,ArtifactResolutionException1:1;
BUILD_SUCCESSFUL,1716,1772,57,66e0eac9f6a5c23ccea0e845e011ef30dc9d3a7a,e38a606701717a9eea6d9ced0e27df4c140ef5bc,0, 
