commitID;commit-type;time-to-next-release;commit-message
6e120412a04f681e8e4661331d962b206d3ae364;BREAKING_CHANGES;386;UIMA-2491 git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1428047 13f79535-47bb-0310-9956-ffa450edef68
b1c9ccafcae2ca46c66f1555a457dfdf7f8d6318;BREAKING_FIX;69;UIMA-2881 updated uima-as dependency version git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1542276 13f79535-47bb-0310-9956-ffa450edef68
4a1dad7a47d7665ecf4add48d7bb764cc63aaf51;BREAKING_CHANGES;50;UIMA-3479 fetch saxon from maven repo instead of svn git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1547884 13f79535-47bb-0310-9956-ffa450edef68
0b85391971157a2b6a9af44936b7837fe698aa01;BREAKING_FIX;50;UIMA-3480 revert back to fetching saxon from svn. The new version of saxon in maven does not work with uima-as git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1547888 13f79535-47bb-0310-9956-ffa450edef68
b8dace26d75469a8784858220133e34ae82f3fba;BREAKING_CHANGES;48;UIMA-3490 Not needed. JConsoleWrapper uses reflection now git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1548658 13f79535-47bb-0310-9956-ffa450edef68
59ce8decafb516888d3b49a389a2a512702eeb3e;BREAKING_FIX;48;UIMA-3490 modified to use reflection to call JConsole git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1548660 13f79535-47bb-0310-9956-ffa450edef68
7a6ac781a27ea0410a9ef523d4a18412cbf8c47a;BREAKING_CHANGES;31;UIMA-3520 Rolled back poms to 1.0.0-SNAPSHOT git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1553180 13f79535-47bb-0310-9956-ffa450edef68
a16a7728aae03982c34bc4e64920469dadd16eac;BREAKING_FIX;31;UIMA-3520 rolled back pom to 1.0.0-SNAPSHOT git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1553182 13f79535-47bb-0310-9956-ffa450edef68
5caa2fca1bb5934859cb731d50a1a5b0683ec596;BREAKING_CHANGES;25;UIMA-3520 rolled back for RC3 git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1554030 13f79535-47bb-0310-9956-ffa450edef68
dd65d1a49dcf0c6d71a6e03a2359952d111f11d2;BREAKING_FIX;24;UIMA-3520 roll back for RC3 git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1554283 13f79535-47bb-0310-9956-ffa450edef68
990482d4405c2e643ac4580359bf7513e4c8e2ea;BREAKING_CHANGES;7;UIMA-3520 rollback to 1.0.0-SNAPSHOT git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1558849 13f79535-47bb-0310-9956-ffa450edef68
b708bdc854d296a26d9893451e8ae4b5f2f98a96;BREAKING_FIX;7;UIMA-3553 Added name of the project to be used when generating NOTICE file for a jar file git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1558881 13f79535-47bb-0310-9956-ffa450edef68
bdf1e6f51a8d41fca16517079df44de5470deb4a;BREAKING_CHANGES;226;UIMA-3659 DUCC Job Driver (JD) OOMs when Total number of work items is large git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1574197 13f79535-47bb-0310-9956-ffa450edef68
718c4df073ca17ad8bd147e805474a3886ee8da4;BREAKING_FIX;226;UIMA-3659 DUCC Job Driver (JD) OOMs when Total number of work items is large git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1574199 13f79535-47bb-0310-9956-ffa450edef68
b2755248d1ae47db0ca6cba71459cd00afebb9eb;BREAKING_CHANGES;216;UIMA-3676 added uima-ducc-db to modules git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1577578 13f79535-47bb-0310-9956-ffa450edef68
66e0eac9f6a5c23ccea0e845e011ef30dc9d3a7a;BREAKING_FIX;216;UIMA-3676 added derby to parent pom, update version in uima-ducc-db pom git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1577580 13f79535-47bb-0310-9956-ffa450edef68
b71319d2d6aec97a96b8f27fe4f7dad871e5baa4;BREAKING_CHANGES;190;UIMA-3726 Dynamic modification of registration parameters.  Also support for process_debug in services. git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1586101 13f79535-47bb-0310-9956-ffa450edef68
45b8c473cc25ee6cfe74dbe7aead6fe6958039be;BREAKING_FIX;190;UIMA-3734 Support for service debug. git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1586107 13f79535-47bb-0310-9956-ffa450edef68
ddefa70a8dc9bc5525b905e995f03be5bbf85b2d;BREAKING_CHANGES;154;UIMA-3826 DUCC Web Server (WS) should display Swap(GB):free on Machines page git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1594947 13f79535-47bb-0310-9956-ffa450edef68
7b20bc71c25045a94fdbf4352b2f3cdde63f4735;BREAKING_FIX;154;UIMA-3826 DUCC Web Server (WS) should display Swap(GB):free on Machines page git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1594948 13f79535-47bb-0310-9956-ffa450edef68
9b4fe91d297857849a63662e354d6aa7c374f3e9;BREAKING_CHANGES;118;UIMA-3902 DUCC Web Server (WS) swap delta on Machines page git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1604161 13f79535-47bb-0310-9956-ffa450edef68
959ce9b894a81b8a04fc043165d64c6f0cb2bc5f;BREAKING_FIX;118;UIMA-3902 DUCC Web Server (WS) swap delta on Machines page git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1604170 13f79535-47bb-0310-9956-ffa450edef68
a5b777360b25e204946eb7fedc68a2dd0869b0a5;BREAKING_CHANGES;108;UIMA-3912 DUCC WebServer (WS) sort on Job Details page git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1606727 13f79535-47bb-0310-9956-ffa450edef68
02d7e65119406aac211e7b03cae95199675d5176;BREAKING_FIX;108;UIMA-3636 DUCC WebServer (WS) reduce log clutter git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1606839 13f79535-47bb-0310-9956-ffa450edef68
e3fb78eed5faaf974d79ceb348f666bbcc5907d7;BREAKING_CHANGES;77;UIMA-3970 Add --administroators registration parm to allow multiple users to manipulate a service. git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1614964 13f79535-47bb-0310-9956-ffa450edef68
93eacd837f097d8a84d5b38f804e1f3175b0ea57;BREAKING_FIX;77;UIMA-3970 Add --administroators registration parm to allow multiple users to manipulate a service. UIMA-3965 Handle race if stopping independent service. git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1614965 13f79535-47bb-0310-9956-ffa450edef68
0456f53da9c12ab7cc51d42a9c3f7736091ab45f;BREAKING_CHANGES;70;UIMA-3964 Added stop() to facilitate orderly shutdown of routes git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1616495 13f79535-47bb-0310-9956-ffa450edef68
5aa8a7ef9f3bba39fa8dd6f60a62041627b45df4;BREAKING_FIX;70;UIMA-3964 refactored to enable clean shutdown on quiesce git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1616496 13f79535-47bb-0310-9956-ffa450edef68
aa2d5940750b9f2297238bb5b977cb35bfc4cc13;BREAKING_CHANGES;-;UIMA-4078 DUCC Job Driver (JD) report users should employ interface, rather than class directly git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1635850 13f79535-47bb-0310-9956-ffa450edef68
670e87cc2d2821423ffc7027f0968796f7cf6e7b;BREAKING_FIX;-;UIMA-4078 DUCC Job Driver (JD) report users should employ interface, rather than class directly git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1635851 13f79535-47bb-0310-9956-ffa450edef68
c8e6781f37aeb75d7dc9f4ca5bfe18e2f2c1ccb2;BREAKING_CHANGES;-;UIMA-4069 Redesign of JD toward the main goal of classpath separation for container (system) code. Update message handler interfaces.git-svn-id: https://svn.apache.org/repos/asf/uima/sandbox/uima-ducc/trunk@1636110 13f79535-47bb-0310-9956-ffa450edef68
