commitID;commit-type;time-to-next-release;commit-message
2320fc7e325c84045b2c2bf8ba43f859c33eb26c;BREAKING_FIX;180;Forgot to commit aggregate pom. git-svn-id: https://svn.apache.org/repos/asf/webservices/xmlschema/trunk@1026832 13f79535-47bb-0310-9956-ffa450edef68
8a38f5933f37cdfd4ff0a2ea6c9cd9a13cc3e51f;BREAKING_CHANGES;180;get eclipse support working, albeit a bit messily git-svn-id: https://svn.apache.org/repos/asf/webservices/xmlschema/trunk@1026879 13f79535-47bb-0310-9956-ffa450edef68
4b328500ed6fcc00b21a6b58c08509a0d045aabe;BREAKING_FIX;170;Publish 2.0 snapshot site. git-svn-id: https://svn.apache.org/repos/asf/webservices/xmlschema/trunk@1030790 13f79535-47bb-0310-9956-ffa450edef68
ba9673c606f4f687fde4018c41eb831b03e9a7d8;BREAKING_CHANGES;147;turn checkstyle back on git-svn-id: https://svn.apache.org/repos/asf/webservices/xmlschema/trunk@1039356 13f79535-47bb-0310-9956-ffa450edef68
a50551e550a62dd4125566b095539bbd680dba58;BREAKING_FIX;67;Update POM to released version of eclipse support artifact. git-svn-id: https://svn.apache.org/repos/asf/webservices/xmlschema/trunk@1070456 13f79535-47bb-0310-9956-ffa450edef68
d96cf88698547686ec8a58c93d433a356cddafae;BREAKING_CHANGES;67;[maven-release-plugin] rollback the release of xmlschema-2.0 git-svn-id: https://svn.apache.org/repos/asf/webservices/xmlschema/trunk@1070458 13f79535-47bb-0310-9956-ffa450edef68
19cdab3ac1ae1160caaa0c027be0198a718229df;BREAKING_FIX;67;Some POM repairs. git-svn-id: https://svn.apache.org/repos/asf/webservices/xmlschema/trunk@1070463 13f79535-47bb-0310-9956-ffa450edef68
78692518a876edaf8657efc38b71e621b5f9cecc;BREAKING_CHANGES;5;[XMLSCHEMA-16] Output qnames for unions Patch from Dmitry Repchevsky applied git-svn-id: https://svn.apache.org/repos/asf/webservices/xmlschema/trunk@1171114 13f79535-47bb-0310-9956-ffa450edef68
9bba1809c6943769d8e42a534269c552ca67f5b6;BREAKING_FIX;5;[XMLSCHEMA-10] Fix issues with attributes being written out before the facets Patch from William Eliot Kimber applied (also fix stuff I shouldn't have committed in my last commit...  need to switch my XmlSchema checkout to git.....) git-svn-id: https://svn.apache.org/repos/asf/webservices/xmlschema/trunk@1171118 13f79535-47bb-0310-9956-ffa450edef68
12aeca1abc481cd20bbfca02f68b81202eecbd12;BREAKING_CHANGES;6;[XMLSCHEMA-37, XMLSCHEMA-11] Update the object model a bit to allow all to have a proper list of child types.  Also update choice appropriately.   Slightly incompatible API change. git-svn-id: https://svn.apache.org/repos/asf/webservices/xmlschema/trunk@1625646 13f79535-47bb-0310-9956-ffa450edef68
e496458d9f2686826db22e8fc0865be8fc5b4886;BREAKING_FIX;6;Forgot to svn add a file git-svn-id: https://svn.apache.org/repos/asf/webservices/xmlschema/trunk@1625647 13f79535-47bb-0310-9956-ffa450edef68
