STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
NO_POM,0,6,7,da3166d575f5595b578136a0256946b2ac04ec36,e685797a34f721d8a70f3833a0718aeace5acb7c,0, 
BUILD_SUCCESSFUL,7,9,3,2320fc7e325c84045b2c2bf8ba43f859c33eb26c,889692e51a4f251c7d338fa8ba1fcdcd80501bf4,0, 
BUILD_FAILURE,10,12,3,8a38f5933f37cdfd4ff0a2ea6c9cd9a13cc3e51f,b7bcbbac272fff39a1d95e12088a625a50a20e01,1,ArtifactResolutionException1:3;
BUILD_SUCCESSFUL,13,13,1,4b328500ed6fcc00b21a6b58c08509a0d045aabe,4b328500ed6fcc00b21a6b58c08509a0d045aabe,0, 
BUILD_FAILURE,14,21,8,ba9673c606f4f687fde4018c41eb831b03e9a7d8,38995dffa6c81495e7926bdc75bfc613c946c6e9,3,ArtifactResolutionException1:2;ProjectCycleException2:3;ArtifactResolutionException3:3;
BUILD_SUCCESSFUL,22,22,1,a50551e550a62dd4125566b095539bbd680dba58,a50551e550a62dd4125566b095539bbd680dba58,0, 
BUILD_FAILURE,23,23,1,d96cf88698547686ec8a58c93d433a356cddafae,d96cf88698547686ec8a58c93d433a356cddafae,1,ArtifactResolutionException1:1;
BUILD_SUCCESSFUL,24,29,6,19cdab3ac1ae1160caaa0c027be0198a718229df,ab9dadcd0f8adeb7897ab7103498e5ae51ba97a7,0, 
BUILD_FAILURE,30,30,1,78692518a876edaf8657efc38b71e621b5f9cecc,78692518a876edaf8657efc38b71e621b5f9cecc,1,MojoFailureException1:1;
BUILD_SUCCESSFUL,31,92,62,9bba1809c6943769d8e42a534269c552ca67f5b6,abc5fe67cbb812bc2ca7691b62750e0bf5e4f041,0, 
BUILD_FAILURE,93,93,1,12aeca1abc481cd20bbfca02f68b81202eecbd12,12aeca1abc481cd20bbfca02f68b81202eecbd12,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,94,98,5,e496458d9f2686826db22e8fc0865be8fc5b4886,3cd92a39458c6b4216863d0bcdc267bf2945f0e3,0, 
