commitID;commit-type;time-to-next-release;commit-message
2e1880f64fa80548f4e72e1f074bc18fced47a0b;BREAKING_CHANGES;51;SMX4-15: Make JEE specs that use the services discovery mechanism work in OSGi git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/specs/trunk@650577 13f79535-47bb-0310-9956-ffa450edef68
f9ca1e61694932bcbe7560af452a377e09b38b70;BREAKING_FIX;48;Use the released version of sevicemix-legal git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/specs/trunk@651527 13f79535-47bb-0310-9956-ffa450edef68
f23081a888bff9d514a07588dab599ab57103a66;BREAKING_CHANGES;3;Fix jaxb specs and jaxws FactoryFinder git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/specs/trunk@664660 13f79535-47bb-0310-9956-ffa450edef68
48619eb5a29e3cf15a44f78c4b9c291e4ef34df2;BREAKING_FIX;3;Fix compilation problem and use the JApiDiff plugin to make sure the apis signatures are the same than the SUN's ones git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/specs/trunk@664683 13f79535-47bb-0310-9956-ffa450edef68
a95ea7eae90b895a21838551c70a34e11fe64b0c;BREAKING_CHANGES;108;SMX4KNL-123: Add JAXP 1.3 API to the specs git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/specs/trunk@707355 13f79535-47bb-0310-9956-ffa450edef68
a13c6a5a3cfb201457437de81d426e899816454f;BREAKING_FIX;251;Fix release process git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/specs/trunk@753169 13f79535-47bb-0310-9956-ffa450edef68
ec406ad655608548eaf72dbf5a5f71611d2ae23b;BREAKING_CHANGES;245;Upgrade to geronimo javamail spec 1.7-SNAPSHOT git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/specs/trunk@756063 13f79535-47bb-0310-9956-ffa450edef68
1f077011f2918de618efaac1c5a1028a8a7d822e;BREAKING_FIX;159;Temporarily downgrading to geronimo-javamail_1.4_spec version 1.6 to allow release git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/specs/trunk@882541 13f79535-47bb-0310-9956-ffa450edef68
8ffecbd5a32d0bbb8c59a62e3c57c722a00db464;BREAKING_CHANGES;39;[SMX4-1265] Be much more careful about having the class.getClassLoader() calls return null. git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/specs/trunk@1400142 13f79535-47bb-0310-9956-ffa450edef68
2f6d8f0da14f9c528e5b0d0a711daf570765bf8b;BREAKING_FIX;37;Fix specs build failure git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/specs/trunk@1400668 13f79535-47bb-0310-9956-ffa450edef68
50ba2646ad68f6423386aed0a0c760ab03286eba;BREAKING_CHANGES;204;[SMX4-1447]can't endorse activation smx activation-api-1.1 spec jar git-svn-id: https://svn.apache.org/repos/asf/servicemix/smx4/specs/trunk@1470826 13f79535-47bb-0310-9956-ffa450edef68
