INDEX,COMMIT_ID,POM_FILE,BUILD_SUCCESSFUL,EXCEPTION,COMPONENT,ACTION
0,513df7d3ce04db5d8a65b1a35c3aeb709acfe533,false,false,,,
1,63f979859195dac59d6ec97558a38418a403e90e,false,false,,,
2,d86ab90e5b9de0787615827d441e6aba938d18bd,false,false,,,
3,be756be265009cc2fb23b6a3c27166e35ba58240,false,false,,,
4,be4216cbcc6a7fd7ba9b40cd35acfdb6aad2d4a2,false,false,,,
5,884423d729e6c57c7f3464bb758412c7a3703839,false,false,,,
6,6bb214816c478f6e943f12209a821cbbf78ec399,false,false,,,
7,4a98c9e1a3f5e208df658f805c9528905dfe01dd,false,false,,,
8,37b537b258a6aaf291538a50a8378ad28e6f1d0d,false,false,,,
9,876d6b8078af551685948dc8046f227205a85398,false,false,,,
10,d35b5d0d272d718e64e0e47da2b1088a9f083b25,false,false,,,
11,8f147df0fe94e4c1fbb233d6d4c32d55f13760df,false,false,,,
12,9c27b56fe2a16ba7ddcba59e779369d7f34db53a,false,false,,,
13,a5463a61f00a375a2dc8807051368843479d0dff,false,false,,,
14,57d1d0b0361c4120949906204808ecbdf84c52cf,false,false,,,
15,3a4d3c3cee0048d560d74bb0c55a50741234a5e3,false,false,,,
16,0059390b5c820f0773298ca2adf14d6acb0cd1f2,false,false,,,
17,537068244001c6ace0e4ab51569bfaeb4918b505,false,false,,,
18,dbd2e03dc7da351fd4908442b0271cb76f2cc54f,false,false,,,
19,4836f06cff6d36da33978a5f1f7f4c366cb13733,false,false,,,
20,10434fcfca6a37e5c25d810376dac7159ad53044,false,false,,,
21,ebfc0d57cc1863b33638454ba5fd108d876e09ba,false,false,,,
22,d1170f808e9c421f2bf7032bdbbc0ab860aa6b3b,false,false,,,
23,453ca5e5edcd64cf248fc893b78b6878f68c0831,false,false,,,
24,e7e4658c68e29c8fd0ea420d7ca8cdfc0d1184d8,false,false,,,
25,ba6f0c2bfe992099c5c63ff96d28103a65a0293f,false,false,,,
26,1ddd87c730151860b2a30b0c1f8a7adf0a6705d8,false,false,,,
27,d1fc1bb7071aa5d43bc94fef4ac0191cf98a2e2e,false,false,,,
28,914f862cd625a7413ad2c0eab2d312545c7468a2,false,false,,,
29,51e8928c49e49432a40755eeb88cc27562e31ff9,false,false,,,
30,fe29e64f89787726a107670df97c3d120a7ab5b7,false,false,,,
31,47cdfe3912e3f47729b028d43aa330541a276398,false,false,,,
32,7f72a8be4460f6cb31c794c4e10ea4dc229d23f2,false,false,,,
33,ed59386dccb2f81c65104422731cef53f0d5c195,false,false,,,
