INDEX,COMMIT_ID,POM_FILE,BUILD_SUCCESSFUL,EXCEPTION,COMPONENT,ACTION
0,906f7807f09f12a8c5c67add40ebf0f6646460ce,false,false,,,
1,1e637bbc260571178a6f112379e2252abb531db0,false,false,,,
2,a0a14e498724a27fc715318be3b649677d269390,false,false,,,
3,20e2bf4c5d4f5f56b2e863a3b8ed5d5ec913ff00,true,true,,,
4,c6bf86a9739f164688564b395ce7d7d484ce73f1,true,false,ArtifactResolutionException,artifact,resolution
5,398911071dda7540ffdf1a9817f6cf7d92fed843,true,false,ArtifactResolutionException,artifact,resolution
6,d04197a7a9b37937e07dae8160589bc6f19b6f78,true,false,ArtifactResolutionException,artifact,resolution
7,4065f535493244009793b91f35e8162d6c48c536,true,false,MojoExecutionException,phase_descriptor,execution
8,75c96958b375e8d0a733bc24daad9537e4ab006d,true,false,MojoExecutionException,phase_descriptor,execution
9,60b4a25ba5c64588af1827fe5b8a25ad0f5711d7,true,false,MojoExecutionException,phase_descriptor,execution
10,ab3babe3adfafee0b672791abc5ed1a490f784fc,true,false,MojoExecutionException,phase_descriptor,execution
11,f2f6578c52174487f21c93707f547e811dddbf62,true,false,MojoExecutionException,phase_descriptor,execution
12,7c1c772d010c1bd7a0fb997ccd4cd941b455022e,true,false,MojoExecutionException,phase_descriptor,execution
13,022f8a3ac69d850f23698096934a7e93a3c0845f,true,false,MojoExecutionException,phase_descriptor,execution
14,724d6d9d8c2986211f1e8b0c0e6d83ea2355783f,true,false,MojoExecutionException,phase_descriptor,execution
15,4917f6268b59b1d1b184cb7d74e7042303891848,true,false,MojoExecutionException,phase_descriptor,execution
16,c311b0ff25d06f56b80c293d72a894374a433afa,true,false,MojoExecutionException,phase_descriptor,execution
17,8db642b9eba046209885a6a85e2f7378f56910d8,true,false,MojoExecutionException,phase_descriptor,execution
18,25ee5922eb161d9e0efb75e6b83d9cc1a90202ac,true,false,MojoExecutionException,phase_descriptor,execution
19,f56d914e2294c548eb5f622b4136f4c783f1dd69,true,false,MojoExecutionException,phase_descriptor,execution
20,b05344e8b6e10a34f263bae3975e298482829625,true,false,MojoExecutionException,phase_descriptor,execution
21,1a55d020cc824c83d31499a0ccfb5dc7807cec66,true,false,MojoExecutionException,phase_descriptor,execution
22,0a3f7a02fa3e17b43cb67feeec829c371957c4bd,true,false,MojoExecutionException,phase_descriptor,execution
23,3e9d979bd2cbb7d88337ca07394b753abff619aa,true,false,MojoExecutionException,phase_descriptor,execution
24,229731eca3505528a77b797296d61284cda3e1ff,true,false,MojoExecutionException,phase_descriptor,execution
25,7452163217f3a1a624c5241c11dd93cfb6170a56,true,false,MojoExecutionException,phase_descriptor,execution
26,7577343f62f23ec828a587c71ced36a51b9710a4,true,false,MojoExecutionException,phase_descriptor,execution
27,ee570c13fde0a2400031fbf284d155233871051b,true,false,MojoExecutionException,phase_descriptor,execution
28,8f4dc444cd7a7dbb7db711a11efe554395067ed6,true,false,MojoExecutionException,phase_descriptor,execution
29,0a73370c76fef486e2a774b9d83f322bd1d7d8e7,true,false,MojoExecutionException,phase_descriptor,execution
30,0be026d4b7d58f50f123da07d7c15a86a97ae8e5,true,false,MojoExecutionException,phase_descriptor,execution
31,82956d370735958a4491d4a36ac639f1728da287,true,false,MojoExecutionException,phase_descriptor,execution
32,987fb8f38aa715c5dc5b7f6864554a222c208764,true,false,MojoExecutionException,phase_descriptor,execution
33,192054851cdd5467f727f1ef6316975b392dfe02,true,false,MojoExecutionException,phase_descriptor,execution
34,db2558f0622057eab2fddc3f274e8c7fe97ffb08,true,false,MojoExecutionException,phase_descriptor,execution
35,2e3149111d224917bac773decbe465b6aab8de44,true,false,MojoExecutionException,phase_descriptor,execution
36,92721ff64b500972fc6001980de182f6f6dba133,true,false,MojoExecutionException,phase_descriptor,execution
37,22801038347aee377f633eb5b2396ce39b7fb61d,true,false,MojoExecutionException,phase_descriptor,execution
38,395c3362bb463ef5ec058f51cb454581572fe537,true,false,MojoExecutionException,phase_descriptor,execution
39,10bb203a8dacb22e6defc680574426a1a838a0f4,true,false,MojoExecutionException,phase_descriptor,execution
40,68383b3b36f574e8a50121b7b9f59342330f6071,true,false,MojoExecutionException,phase_descriptor,execution
41,17bc819d8d2d81392c40a7e89568e673977ce41c,true,false,MojoExecutionException,phase_descriptor,execution
42,4e0332f6b717e70846cce20cea3f78b61c918b6e,true,false,MojoExecutionException,phase_descriptor,execution
43,c8199d0bb27f4be072627d9ada2298f1d466d59f,true,false,MojoExecutionException,phase_descriptor,execution
44,eccb33ce3a3f12c519907abf7b50834e7ecba3c1,true,false,MojoExecutionException,phase_descriptor,execution
45,17037ef0b3b4b5696808a719527a466339d89acd,true,false,MojoExecutionException,phase_descriptor,execution
46,57e0edc9f70196124783df0c5f95885870182e39,true,false,MojoExecutionException,phase_descriptor,execution
47,da725dd76547a3d3f7e5e10e9b651302747ebc3c,true,false,MojoExecutionException,phase_descriptor,execution
48,525c2a67f88250b0b26c21a72fbafcb39e84cba5,true,false,MojoExecutionException,phase_descriptor,execution
49,ecb795b29eb02cc6c9cd590c86eab9c5e284167b,true,false,MojoExecutionException,phase_descriptor,execution
50,2b8f770060573b7d0c549658b2cf6f3aa8d0fcc1,true,false,MojoExecutionException,phase_descriptor,execution
51,e25e3470c9a446852d5d9b1f397e04007ae9609d,true,false,MojoExecutionException,phase_descriptor,execution
52,f39ebf9d9148a37676ae1ae2177f4e0f4682429b,true,false,MojoExecutionException,phase_descriptor,execution
53,8f622e9eeb3de0a26dd08b32fd78751c24c503de,true,false,MojoExecutionException,phase_descriptor,execution
54,6af659e981d76beba6bc32b5a151a5895c5191a9,true,false,MojoExecutionException,phase_descriptor,execution
55,ade617a2804584646c79013f7a2fe8d793fa6c4b,true,false,MojoExecutionException,phase_descriptor,execution
56,2c865fc6271576b94d02d34405a6d8faf3dee461,true,false,MojoExecutionException,phase_descriptor,execution
57,2d804420ebe7db2e9cb4e5a6a82745b519e79015,true,false,MojoExecutionException,phase_descriptor,execution
58,01bb88e891fffeb15628f166341b5c94a41d06e8,true,false,MojoExecutionException,phase_descriptor,execution
59,f43b5f2e5e87febd91524b4b2fabaf3268a5cf26,true,false,MojoExecutionException,phase_descriptor,execution
60,4d8b26ef5ec56355ff207aa61a2933936c6aea9c,true,false,MojoExecutionException,phase_descriptor,execution
61,a7229f36208ac67b7e4bca5f61a94231731d2933,true,false,MojoExecutionException,phase_descriptor,execution
62,193d340974b471393fbdb32287aec2a076707208,true,false,MojoExecutionException,phase_descriptor,execution
63,a142476fc5a4e90787a13c652dd835bfcb9fe709,true,false,MojoExecutionException,phase_descriptor,execution
64,66ff272e9433d63a8f88be3ca642f1d46c2aff14,true,false,MojoExecutionException,phase_descriptor,execution
65,941bab2ca2ec518f35706d57dc74edef3d10d431,true,false,MojoExecutionException,phase_descriptor,execution
66,ff39668e4cb72d4604c532c07b13a9c88fdf230e,true,false,MojoExecutionException,phase_descriptor,execution
67,a196242e5f9370161f3af5812f1ed8c03714fd05,true,false,MojoExecutionException,phase_descriptor,execution
68,8550992bae3a093447df96561e1245f87f96c605,true,false,MojoExecutionException,phase_descriptor,execution
69,bf69113d0a902fa6bead18fa76203f16e0f44756,true,false,MojoExecutionException,phase_descriptor,execution
70,09e73d80f989275a99c98c18f028c07123c8c040,true,false,MojoExecutionException,phase_descriptor,execution
71,767b5ef9c62439ae400d4b91498e52d29e31da40,true,false,MojoExecutionException,phase_descriptor,execution
72,0df522bbb5a465044ebbe1887329267fe9fb8341,true,false,MojoFailureException,phase_descriptor,execution
73,56357117a7cbb2d6cbb0f6cab9ecd38ff1f20453,true,false,MojoExecutionException,phase_descriptor,execution
74,2a9185ec9442693a85670669f9615d6819ee9c88,true,false,MojoExecutionException,phase_descriptor,execution
75,f6648c0e6c18dea0eafda3f8dc5942039922b4f7,true,false,MojoExecutionException,phase_descriptor,execution
76,311cd367052d02cbff557292401cfb63fcc1dcaf,true,false,MojoExecutionException,phase_descriptor,execution
77,20b6b1baef6f2e4f2cabdddff60b8b592f91f03c,true,false,MojoExecutionException,phase_descriptor,execution
78,51c31c3753448468853350251dba201f8dea537a,true,false,ProjectBuildingException,project_descriptor,execution
79,a9296141856f91a0ee8e26f17fa2a1501490ea4c,true,false,ProjectBuildingException,project_descriptor,execution
80,a133dee149d50dc542a1d98f0462c82b057f548d,true,false,ProjectBuildingException,project_descriptor,execution
81,5b1e4fb9711a0fd50f7891ace31209f1df6f409c,true,false,ProjectBuildingException,project_descriptor,execution
82,ce94a6f6619c024afa3e5ab68d1cf1ec12348495,true,false,ProjectBuildingException,project_descriptor,execution
83,04165833da525859634bc48dd64d2b0b0fce32bb,true,false,ProjectBuildingException,project_descriptor,execution
84,66f1b49464326aaa036b43147f70580f78754c12,true,false,ProjectBuildingException,project_descriptor,execution
85,c019e6a9899ead252f39438958348012b8ec9b20,true,false,MojoExecutionException,phase_descriptor,execution
86,8a8ce6a84bb8a04dbf696645232cbeaade98beef,true,false,MojoExecutionException,phase_descriptor,execution
87,3db9edc017de9de5932cff7e94ebc254c7a32dec,true,false,MojoExecutionException,phase_descriptor,execution
88,45107e0c84030532a8d1d1cf7a5335b10107c8e6,true,false,MojoExecutionException,phase_descriptor,execution
89,95a9e9fdead09474d8dfe3da8caeb82399035a05,true,false,MojoExecutionException,phase_descriptor,execution
90,80668af8bbead0937ceffe260cb849b10712ec4f,true,false,MojoExecutionException,phase_descriptor,execution
91,4014bdc92394917c0bd5d31e17a5d91679f8b741,true,false,MojoExecutionException,phase_descriptor,execution
92,bbd293dc548580e57f3c7152f4863647abe5ddad,true,false,MojoExecutionException,phase_descriptor,execution
93,432a82d73521443b9da9df095a4bc673962bb23a,true,false,MojoExecutionException,phase_descriptor,execution
94,cdd7ad56ce0b35342ad52b9ac58520f897d6e874,true,false,MojoExecutionException,phase_descriptor,execution
95,5960367c023081af761e84c6c7247860f36cb473,true,false,MojoExecutionException,phase_descriptor,execution
96,8baa33ed0098785fc351d6fa95cc12f570ece49b,true,false,MojoExecutionException,phase_descriptor,execution
97,9d6e4c93a6f2a84898be48314a4edecfe47915f1,true,false,MojoExecutionException,phase_descriptor,execution
98,5ebfde21cf7570e8e16a7d2f4b78ed03755d0e93,true,false,MojoExecutionException,phase_descriptor,execution
99,8b923c425805b5559c54ebccc8e6c4c520b297fc,true,false,MojoExecutionException,phase_descriptor,execution
100,f87918374d0cece4806426df40b61aa64166fa75,true,false,MojoExecutionException,phase_descriptor,execution
101,fa9071d276539998894dc356c9340aca6131b159,true,false,MojoExecutionException,phase_descriptor,execution
102,61673976d79880e54bd2d6f9a0ca2963c257f02e,true,false,MojoExecutionException,phase_descriptor,execution
103,ab49c742e862d3dd72310f0c266fae3bfe90a73b,true,false,MojoExecutionException,phase_descriptor,execution
104,43764a65551eb26529a7dbb43fa5f2990a4033c9,true,false,MojoExecutionException,phase_descriptor,execution
105,699663508a09454e17adbd108a2ad98b93e9ca92,true,false,MojoExecutionException,phase_descriptor,execution
106,d59ecd2eb278d97a0c1576668745a768f882e41a,true,false,MojoExecutionException,phase_descriptor,execution
107,4ecae67bd979058403bb71c99b41d945eac2fcad,true,false,MojoExecutionException,phase_descriptor,execution
108,2f8673eaa66b66d002012ed51f2bd66b9599466d,true,false,MojoExecutionException,phase_descriptor,execution
109,1252e6c371d8f383fe97fe53c6e12a0c9098cbf2,true,false,MojoExecutionException,phase_descriptor,execution
110,7aa7bb6ddcaf2fb11a320394e203e8111e8a1b9c,true,false,MojoExecutionException,phase_descriptor,execution
