commitID;commit-type;time-to-next-release;commit-message
11f9ebd3dffeeb9603fc31dc6ad7e0a3d03e3027;BREAKING_CHANGES;716;Introduce a first working version of pom.xml for maven2 site creation (JSIEVE-12) git-svn-id: https://svn.apache.org/repos/asf/james/jsieve/trunk@437275 13f79535-47bb-0310-9956-ffa450edef68
7aade020079729ca4318e2da66a9063c65631d52;BREAKING_FIX;306;enable central that is otherwise disabled by the parent pom git-svn-id: https://svn.apache.org/repos/asf/james/jsieve/trunk@583629 13f79535-47bb-0310-9956-ffa450edef68
9017c8368955a4f4c0a0492804e880ac2229e737;BREAKING_CHANGES;129;JSieve no longer depends on JavaMail git-svn-id: https://svn.apache.org/repos/asf/james/jsieve/trunk@644876 13f79535-47bb-0310-9956-ffa450edef68
ed37016aee62eb939618f88a242b36bbfdbae04c;BREAKING_FIX;96;Parser generated only allows messages git-svn-id: https://svn.apache.org/repos/asf/james/jsieve/trunk@654261 13f79535-47bb-0310-9956-ffa450edef68
1d4c13ad70c1473cf12e5bd0be4e9dc78069647a;BREAKING_CHANGES;93;Added jdk 1.4 "restriction" for the compiler plugin. Added rat plugin to automatically check the license headers. git-svn-id: https://svn.apache.org/repos/asf/james/jsieve/trunk@655041 13f79535-47bb-0310-9956-ffa450edef68
792ab908c9b4180802191b8b40178282eeadb496;BREAKING_FIX;56;Updates/fixes for the maven based build (includes JSIEVE-23 changes) git-svn-id: https://svn.apache.org/repos/asf/james/jsieve/trunk@668132 13f79535-47bb-0310-9956-ffa450edef68
be98cb90ed2b20afdce653218ff8716681c47e78;BREAKING_CHANGES;153;My Maven-foo is weak so let's start with a template. git-svn-id: https://svn.apache.org/repos/asf/james/jsieve/trunk@719050 13f79535-47bb-0310-9956-ffa450edef68
513558217a1aee1689cb1264f40f49004f7b2605;BREAKING_FIX;20;Upgrade to release git-svn-id: https://svn.apache.org/repos/asf/james/jsieve/trunk@761066 13f79535-47bb-0310-9956-ffa450edef68
4abd106f9163e8d665c6464767c48db939aad66d;BREAKING_CHANGES;321;Upgrade to latest version of project pom git-svn-id: https://svn.apache.org/repos/asf/james/jsieve/trunk@786121 13f79535-47bb-0310-9956-ffa450edef68
495fd5550237fd76bde91d8ddca65c8ced040e0e;BREAKING_FIX;106;upgrade to james-project 1.5 git-svn-id: https://svn.apache.org/repos/asf/james/jsieve/trunk@900752 13f79535-47bb-0310-9956-ffa450edef68
02e2a28a7bf118c16e3b931701d72f8df1aae453;BREAKING_CHANGES;343;Switch to and force maven 3. Add generation of technical reports using the -Psite-reports profile git-svn-id: https://svn.apache.org/repos/asf/james/jsieve/trunk@1081916 13f79535-47bb-0310-9956-ffa450edef68
02b3b0abec3f7553a110747e4e21bc5b22d8df15;BREAKING_FIX;334;Update to james-project-1.6 git-svn-id: https://svn.apache.org/repos/asf/james/jsieve/trunk@1085084 13f79535-47bb-0310-9956-ffa450edef68
45b8904600c0c526b5f221653fe6ed49841bd6f4;BREAKING_CHANGES;7;Upgrade jsieve from mime4j-0.6 to mime4j-0.7.2 (JSIEVE-81) git-svn-id: https://svn.apache.org/repos/asf/james/jsieve/trunk@1243975 13f79535-47bb-0310-9956-ffa450edef68
a46cd01c84ac3e41f277bb74630356fc044e2b48;BREAKING_FIX;1;Remove the jsieve assemble module, just like before, it seems to give issue on release process git-svn-id: https://svn.apache.org/repos/asf/james/jsieve/trunk@1291290 13f79535-47bb-0310-9956-ffa450edef68
34868513221e7917309344142ae97b4e9b79e2ce;BREAKING_CHANGES;1;Update jsieve website to the latest changes + migrate to james-project 1.8.2-SNAPSHOT to inherit from the maven-helper version number. git-svn-id: https://svn.apache.org/repos/asf/james/jsieve/trunk@1291335 13f79535-47bb-0310-9956-ffa450edef68
41a471f7abe043a45b8d9d58b14b4c68939b7ebd;BREAKING_FIX;-;Set jsieve parent to 1.8.1 release and integrate jsieve manage into the src/bin distribution git-svn-id: https://svn.apache.org/repos/asf/james/jsieve/trunk@1292218 13f79535-47bb-0310-9956-ffa450edef68
34dc794ce86ccba27ddbe4805e718839590b91b3;BREAKING_CHANGES;-;JSIEVE-91 Updated dependency for apache-mailet, moved to bundle packageing, etc git-svn-id: https://svn.apache.org/repos/asf/james/jsieve/trunk@1425695 13f79535-47bb-0310-9956-ffa450edef68
c894d3a8cec8d8d774cf220f5d25d5557ca2557c;BREAKING_FIX;-;upgrade to mailet 2.5.1-SNAPSHOT (JSIEVE-95) git-svn-id: https://svn.apache.org/repos/asf/james/jsieve/trunk@1430201 13f79535-47bb-0310-9956-ffa450edef68
