INDEX,COMMIT_ID,BUILD_SYSTEM,BUILD_STATUS,ERROR,ACTION
0,eca4edc1,Maven,FAIL,ArtifactResolutionException,Resolution
1,8f96a7d4,Maven,FAIL,ArtifactResolutionException,Resolution
2,7d16a974,Maven,FAIL,ArtifactResolutionException,Resolution
3,1b295fd6,Maven,SUCCESS,,
4,7f05a7e2,Maven,SUCCESS,,
5,307481ed,Maven,SUCCESS,,
6,7966aba1,Maven,SUCCESS,,
7,25156071,Maven,SUCCESS,,
8,9c8c442b,Maven,FAIL,ArtifactResolutionException,Resolution
9,a08f5f3b,Maven,FAIL,ArtifactResolutionException,Resolution
10,67fe5173,Maven,FAIL,ArtifactResolutionException,Resolution
11,fc180f07,Maven,FAIL,ArtifactResolutionException,Resolution
12,ef2ddad9,Maven,FAIL,ArtifactResolutionException,Resolution
13,9e226177,Maven,FAIL,ArtifactResolutionException,Resolution
14,7e8b5971,Maven,FAIL,ArtifactResolutionException,Resolution
15,c981b6a5,Maven,FAIL,ArtifactResolutionException,Resolution
16,fc510538,Maven,FAIL,ArtifactResolutionException,Resolution
17,a8468d04,Maven,FAIL,ArtifactResolutionException,Resolution
18,d250019e,Maven,FAIL,ArtifactResolutionException,Resolution
19,25b9e716,Maven,FAIL,ArtifactResolutionException,Resolution
20,259e3c47,Maven,FAIL,ArtifactResolutionException,Resolution
21,dca1e6dc,Maven,FAIL,ArtifactResolutionException,Resolution
22,2cd4516c,Maven,FAIL,ArtifactResolutionException,Resolution
23,6a071e54,Maven,FAIL,ArtifactResolutionException,Resolution
24,980b2847,Maven,FAIL,ArtifactResolutionException,Resolution
25,ffe37a71,Maven,FAIL,ArtifactResolutionException,Resolution
26,e2a9193a,Maven,FAIL,ArtifactResolutionException,Resolution
27,ec1e8a8c,Maven,FAIL,ArtifactResolutionException,Resolution
28,f850239c,Maven,FAIL,ArtifactResolutionException,Resolution
29,fbdc2b99,Maven,FAIL,ArtifactResolutionException,Resolution
30,39846d62,Maven,FAIL,ArtifactResolutionException,Resolution
31,c9b1068e,Maven,FAIL,ArtifactResolutionException,Resolution
32,995b7326,Maven,FAIL,ArtifactResolutionException,Resolution
33,ab051120,Maven,FAIL,ArtifactResolutionException,Resolution
34,6962cb4f,Maven,FAIL,ArtifactResolutionException,Resolution
35,28fb505d,Maven,FAIL,ArtifactResolutionException,Resolution
36,9f90b977,Maven,FAIL,ArtifactResolutionException,Resolution
37,42b2746f,Maven,FAIL,ArtifactResolutionException,Resolution
38,fb42907f,Maven,FAIL,ArtifactResolutionException,Resolution
39,0a9d3973,Maven,FAIL,ArtifactResolutionException,Resolution
40,1a628d06,Maven,FAIL,ArtifactResolutionException,Resolution
41,243e13ec,Maven,FAIL,ArtifactResolutionException,Resolution
42,ede9c6ed,Maven,FAIL,ArtifactResolutionException,Resolution
43,cf04bf7d,Maven,FAIL,ArtifactResolutionException,Resolution
44,bd064120,Maven,FAIL,ArtifactResolutionException,Resolution
45,433900cd,Maven,FAIL,ArtifactResolutionException,Resolution
46,532e4a48,Maven,FAIL,ArtifactResolutionException,Resolution
47,4deafda2,Maven,FAIL,ArtifactResolutionException,Resolution
48,94776dd2,Maven,FAIL,ArtifactResolutionException,Resolution
49,4f4d93f4,Maven,FAIL,ArtifactResolutionException,Resolution
50,77189f16,Maven,FAIL,ArtifactResolutionException,Resolution
51,4c096b04,Maven,FAIL,ArtifactResolutionException,Resolution
52,38043d4e,Maven,FAIL,ArtifactResolutionException,Resolution
53,50e48b57,Maven,FAIL,ArtifactResolutionException,Resolution
54,5d5688fd,Maven,FAIL,ArtifactResolutionException,Resolution
55,23eeaff5,Maven,FAIL,ArtifactResolutionException,Resolution
56,d2d2238a,Maven,FAIL,ArtifactResolutionException,Resolution
57,abe65845,Maven,FAIL,ArtifactResolutionException,Resolution
58,6ff41e8a,Maven,FAIL,ArtifactResolutionException,Resolution
59,2af7e572,Maven,FAIL,ArtifactResolutionException,Resolution
60,6bd97203,Maven,FAIL,ArtifactResolutionException,Resolution
61,effffcbe,Maven,FAIL,ArtifactResolutionException,Resolution
62,00de6896,Maven,FAIL,ArtifactResolutionException,Resolution
63,1cba030d,Maven,FAIL,ArtifactResolutionException,Resolution
64,d5900e21,Maven,FAIL,ArtifactResolutionException,Resolution
65,69dfe329,Maven,FAIL,ArtifactResolutionException,Resolution
66,885e9575,Maven,FAIL,ArtifactResolutionException,Resolution
67,8a8dc2b0,Maven,FAIL,ArtifactResolutionException,Resolution
68,2e561f92,Maven,FAIL,ArtifactResolutionException,Resolution
69,3c8861e2,Maven,FAIL,ArtifactResolutionException,Resolution
70,81c0b4fb,Maven,FAIL,ArtifactResolutionException,Resolution
71,0dae45fa,Maven,FAIL,ArtifactResolutionException,Resolution
72,7a85c0ca,Maven,FAIL,ArtifactResolutionException,Resolution
73,d9826834,Maven,FAIL,ArtifactResolutionException,Resolution
74,fdb87265,Maven,FAIL,ArtifactResolutionException,Resolution
75,4a80c2c7,Maven,FAIL,ArtifactResolutionException,Resolution
76,36a6f4ec,Maven,FAIL,ArtifactResolutionException,Resolution
77,cbc1f8b1,Maven,FAIL,ArtifactResolutionException,Resolution
78,38ca06bd,Maven,FAIL,ArtifactResolutionException,Resolution
79,7599a2d0,Maven,FAIL,ArtifactResolutionException,Resolution
80,c68088fe,Maven,FAIL,ArtifactResolutionException,Resolution
81,6858f8c6,Maven,FAIL,ArtifactResolutionException,Resolution
82,d5920288,Maven,FAIL,ArtifactResolutionException,Resolution
83,60f7dfb5,Maven,FAIL,ArtifactResolutionException,Resolution
84,8732b957,Maven,FAIL,ArtifactResolutionException,Resolution
85,3bafb886,Maven,FAIL,ArtifactResolutionException,Resolution
86,1429a12f,Maven,FAIL,ArtifactResolutionException,Resolution
87,2b0c85b2,Maven,FAIL,ArtifactResolutionException,Resolution
88,01775d28,Maven,FAIL,ArtifactResolutionException,Resolution
89,3cb857ef,Maven,FAIL,ArtifactResolutionException,Resolution
90,9500bcbe,Maven,FAIL,ArtifactResolutionException,Resolution
91,72a71166,Maven,FAIL,ArtifactResolutionException,Resolution
92,69ca5e2a,Maven,FAIL,ArtifactResolutionException,Resolution
93,4d490681,Maven,FAIL,ArtifactResolutionException,Resolution
94,0fda8f75,Maven,FAIL,ArtifactResolutionException,Resolution
95,61b0fbda,Maven,FAIL,ArtifactResolutionException,Resolution
96,be372c54,Maven,FAIL,ArtifactResolutionException,Resolution
97,dd64a2bd,Maven,FAIL,ArtifactResolutionException,Resolution
98,8c4ba74d,Maven,FAIL,ArtifactResolutionException,Resolution
99,26745652,Maven,FAIL,ArtifactResolutionException,Resolution
100,8479de82,Maven,FAIL,ArtifactResolutionException,Resolution
