INDEX,COMMIT_ID,BUILD_SYSTEM,BUILD_STATUS,ERROR,ACTION
0,85e588d7,NOT_FOUND,FAIL,No build system detected,-
1,e8c56660,Maven,FAIL,ArtifactResolutionException,Resolution
2,27c8ebc8,Maven,FAIL,ArtifactResolutionException,Resolution
3,8b76c04a,Maven,FAIL,ArtifactResolutionException,Resolution
4,d3254dc2,Maven,FAIL,ArtifactResolutionException,Resolution
5,488e6979,Maven,FAIL,ArtifactResolutionException,Resolution
6,4d1188b7,Maven,FAIL,ArtifactResolutionException,Resolution
7,e274e180,Maven,FAIL,ArtifactResolutionException,Resolution
8,c8a3e79b,Maven,FAIL,ArtifactResolutionException,Resolution
9,80669a5f,Maven,FAIL,ArtifactResolutionException,Resolution
10,33afdbe7,Maven,FAIL,ArtifactResolutionException,Resolution
11,dee9628e,Maven,FAIL,ArtifactResolutionException,Resolution
12,f2d92cec,Maven,FAIL,ArtifactResolutionException,Resolution
13,b50b4f57,Maven,FAIL,ArtifactResolutionException,Resolution
14,2c17f4ca,Maven,FAIL,ArtifactResolutionException,Resolution
15,6ddc56db,Maven,FAIL,ArtifactResolutionException,Resolution
16,e9475dc7,Maven,FAIL,ArtifactResolutionException,Resolution
17,608cbfe6,Maven,FAIL,ArtifactResolutionException,Resolution
18,916f4feb,Maven,FAIL,ArtifactResolutionException,Resolution
19,0e87d300,Maven,FAIL,ArtifactResolutionException,Resolution
20,d17aa759,Maven,FAIL,ArtifactResolutionException,Resolution
21,b9b245df,Maven,FAIL,ArtifactResolutionException,Resolution
22,b6767afa,Maven,FAIL,ArtifactResolutionException,Resolution
23,3db92406,Maven,FAIL,ArtifactResolutionException,Resolution
24,d108bc9f,Maven,FAIL,ArtifactResolutionException,Resolution
25,c919e2a5,Maven,FAIL,ArtifactResolutionException,Resolution
26,b884e737,Maven,FAIL,ArtifactResolutionException,Resolution
27,1905fed8,Maven,FAIL,ArtifactResolutionException,Resolution
28,733d9518,Maven,FAIL,ArtifactResolutionException,Resolution
29,6b1aabfa,Maven,FAIL,ArtifactResolutionException,Resolution
30,a005f0bd,Maven,FAIL,ArtifactResolutionException,Resolution
31,8d2845c6,Maven,FAIL,ArtifactResolutionException,Resolution
32,bbe24cd7,Maven,FAIL,ArtifactResolutionException,Resolution
33,f406c6ea,Maven,FAIL,ArtifactResolutionException,Resolution
34,0f84e853,Maven,FAIL,ArtifactResolutionException,Resolution
35,fc13304c,Maven,FAIL,ArtifactResolutionException,Resolution
36,69c0b3b0,Maven,FAIL,ArtifactResolutionException,Resolution
37,81aa0406,Maven,FAIL,ArtifactResolutionException,Resolution
38,81619300,Maven,FAIL,ArtifactResolutionException,Resolution
39,08ccdfd1,Maven,FAIL,ArtifactResolutionException,Resolution
40,fa2a9bd8,Maven,FAIL,ArtifactResolutionException,Resolution
41,e6e941b4,Maven,FAIL,ArtifactResolutionException,Resolution
42,23fd1349,Maven,FAIL,ArtifactResolutionException,Resolution
43,e5b31d67,Maven,FAIL,ArtifactResolutionException,Resolution
44,cd4013fe,Maven,FAIL,ArtifactResolutionException,Resolution
45,e22bee3e,Maven,FAIL,ArtifactResolutionException,Resolution
46,c31432e2,Maven,FAIL,ArtifactResolutionException,Resolution
47,02613e32,Maven,FAIL,ArtifactResolutionException,Resolution
48,f8784a3a,Maven,FAIL,ArtifactResolutionException,Resolution
49,3fb929ad,Maven,FAIL,ArtifactResolutionException,Resolution
50,3580817b,Maven,FAIL,ArtifactResolutionException,Resolution
51,ca21bfe6,Maven,FAIL,ArtifactResolutionException,Resolution
52,14a69eac,Maven,FAIL,ArtifactResolutionException,Resolution
53,e48ec42b,Maven,FAIL,ArtifactResolutionException,Resolution
54,44979ac2,Maven,FAIL,ArtifactResolutionException,Resolution
55,99a05d5b,Maven,FAIL,ArtifactResolutionException,Resolution
56,d3e55886,Maven,FAIL,ArtifactResolutionException,Resolution
57,4be2ac9f,Maven,FAIL,ArtifactResolutionException,Resolution
58,d2226b3a,Maven,FAIL,ArtifactResolutionException,Resolution
59,05d681e0,Maven,FAIL,ArtifactResolutionException,Resolution
60,8e29899e,Maven,FAIL,ArtifactResolutionException,Resolution
61,1f151bf9,Maven,FAIL,ArtifactResolutionException,Resolution
62,4d505694,Maven,FAIL,ArtifactResolutionException,Resolution
63,bd949cf8,Maven,FAIL,ArtifactResolutionException,Resolution
64,7ddbc25b,Maven,FAIL,ArtifactResolutionException,Resolution
65,674e12d6,Maven,FAIL,ArtifactResolutionException,Resolution
66,1ffd4390,Maven,FAIL,ArtifactResolutionException,Resolution
67,d4fe867a,Maven,FAIL,ArtifactResolutionException,Resolution
68,3128fe2e,Maven,FAIL,ArtifactResolutionException,Resolution
69,730e688a,Maven,FAIL,ArtifactResolutionException,Resolution
70,b17f0bf3,Maven,FAIL,ArtifactResolutionException,Resolution
71,21e4e9d0,Maven,FAIL,ArtifactResolutionException,Resolution
72,a6315723,Maven,FAIL,ArtifactResolutionException,Resolution
73,4da059fd,Maven,FAIL,ArtifactResolutionException,Resolution
74,f2e7b168,Maven,FAIL,ArtifactResolutionException,Resolution
75,b2223bd5,Maven,FAIL,ArtifactResolutionException,Resolution
76,8073b34b,Maven,FAIL,ArtifactResolutionException,Resolution
77,010f8449,Maven,FAIL,ArtifactResolutionException,Resolution
78,483baa43,Maven,FAIL,ArtifactResolutionException,Resolution
79,655758da,Maven,FAIL,ArtifactResolutionException,Resolution
80,2959881d,Maven,FAIL,ArtifactResolutionException,Resolution
