INDEX,COMMIT_ID,BUILD_SYSTEM,BUILD_STATUS,ERROR,ACTION
0,f10733ce,NOT_FOUND,FAIL,No build system detected,-
1,03f4fd7d,NOT_FOUND,FAIL,No build system detected,-
2,d5076feb,NOT_FOUND,FAIL,No build system detected,-
3,45faf4c1,NOT_FOUND,FAIL,No build system detected,-
4,0c144968,NOT_FOUND,FAIL,No build system detected,-
5,bed4d15b,NOT_FOUND,FAIL,No build system detected,-
6,605aaaa7,NOT_FOUND,FAIL,No build system detected,-
7,3ad3fd64,NOT_FOUND,FAIL,No build system detected,-
8,d4fd1384,NOT_FOUND,FAIL,No build system detected,-
9,537bdb10,NOT_FOUND,FAIL,No build system detected,-
10,490989c3,NOT_FOUND,FAIL,No build system detected,-
11,ef94bc73,NOT_FOUND,FAIL,No build system detected,-
12,63f3ec64,NOT_FOUND,FAIL,No build system detected,-
13,6d220e32,NOT_FOUND,FAIL,No build system detected,-
14,89bf2660,NOT_FOUND,FAIL,No build system detected,-
15,bdbd032f,NOT_FOUND,FAIL,No build system detected,-
16,b4a82062,NOT_FOUND,FAIL,No build system detected,-
17,9166e32b,NOT_FOUND,FAIL,No build system detected,-
18,020ec501,NOT_FOUND,FAIL,No build system detected,-
19,5fb29270,NOT_FOUND,FAIL,No build system detected,-
20,79c1a483,Ant,FAIL,Other Ant error,Other
21,41c44857,Ant,FAIL,Other Ant error,Other
22,27e00424,Ant,FAIL,Other Ant error,Other
23,8fd96e3a,Ant,FAIL,Other Ant error,Other
24,134c37f2,Ant,FAIL,Other Ant error,Other
25,b7476807,Ant,FAIL,Other Ant error,Other
26,841549ce,Ant,FAIL,Other Ant error,Other
27,227e13de,Ant,FAIL,Other Ant error,Other
28,bee0ca11,Ant,FAIL,Other Ant error,Other
29,4c3e71e6,Ant,FAIL,Other Ant error,Other
30,7d7da3d6,Ant,FAIL,Other Ant error,Other
31,cd657a49,Ant,FAIL,Other Ant error,Other
32,53606897,Ant,FAIL,Other Ant error,Other
33,5eeb07c8,Ant,FAIL,Other Ant error,Other
34,4515632b,Ant,FAIL,Other Ant error,Other
35,d9186337,Ant,FAIL,Other Ant error,Other
36,a7302e62,Ant,FAIL,Other Ant error,Other
37,370b72bd,Ant,FAIL,Other Ant error,Other
38,69e04457,Ant,FAIL,Other Ant error,Other
39,88665f3e,Ant,FAIL,Other Ant error,Other
40,b0357c03,Ant,FAIL,Other Ant error,Other
41,0af06cd4,Ant,FAIL,Other Ant error,Other
42,85e0dcac,Ant,FAIL,Other Ant error,Other
43,8de8066f,Ant,FAIL,Compile failed,Compilation
44,5e97770d,Ant,FAIL,Compile failed,Compilation
45,3ef2aa5d,Ant,FAIL,Compile failed,Compilation
46,e6492548,Ant,FAIL,Compile failed,Compilation
