INDEX,COMMIT_ID,BUILD_SYSTEM,BUILD_STATUS,ERROR,ACTION
0,046016fb,Maven,SUCCESS,,
1,7195a71d,Maven,SUCCESS,,
2,52b8348a,Maven,SUCCESS,,
3,38bd0799,Maven,SUCCESS,,
4,1b123c23,Maven,SUCCESS,,
5,4c67e0f2,Maven,SUCCESS,,
6,7741c591,Maven,SUCCESS,,
7,aa1a5797,NOT_FOUND,FAIL,No build system detected,-
8,d6f04c29,NOT_FOUND,FAIL,No build system detected,-
9,f04aaef3,NOT_FOUND,FAIL,No build system detected,-
10,d7321bb5,Maven,SUCCESS,,
11,45618b0f,NOT_FOUND,FAIL,No build system detected,-
12,302b710c,Maven,SUCCESS,,
13,0521ce59,Gradle,FAIL,Could not resolve all dependencies,Resolution
14,3263de31,Gradle,FAIL,Could not resolve all dependencies,Resolution
15,ee372f64,Gradle,FAIL,Compilation failed,Compilation
16,f02a5932,Gradle,FAIL,Compilation failed,Compilation
17,8a23de0d,Gradle,FAIL,Could not resolve all dependencies,Resolution
18,6695dd07,Gradle,FAIL,Could not resolve all dependencies,Resolution
19,ca58d539,Gradle,FAIL,Could not resolve all dependencies,Resolution
20,6dc6e3ae,Gradle,FAIL,Could not resolve all dependencies,Resolution
21,2619079c,Gradle,FAIL,Could not resolve all dependencies,Resolution
22,fe6e6555,Gradle,FAIL,Could not resolve all dependencies,Resolution
23,35be9615,Gradle,FAIL,Could not resolve all dependencies,Resolution
24,34beff29,Gradle,FAIL,Could not resolve all dependencies,Resolution
25,8eaf2065,Gradle,FAIL,Could not resolve all dependencies,Resolution
26,b005f606,Gradle,FAIL,Other Gradle error,Other
27,16f43764,Gradle,FAIL,Other Gradle error,Other
28,373b3895,Gradle,FAIL,Could not resolve all dependencies,Resolution
29,55119af5,Gradle,FAIL,Could not resolve all dependencies,Resolution
30,5109ef70,Gradle,FAIL,Could not resolve all dependencies,Resolution
31,e5fd79d5,Gradle,FAIL,Could not resolve all dependencies,Resolution
32,1310e9d4,NOT_FOUND,FAIL,No build system detected,-
33,b79797e0,NOT_FOUND,FAIL,No build system detected,-
34,e500f72b,NOT_FOUND,FAIL,No build system detected,-
35,7f1976d1,Gradle,FAIL,Could not resolve all dependencies,Resolution
36,45826e0a,Gradle,FAIL,Could not resolve all dependencies,Resolution
37,dc7fda77,Gradle,FAIL,Could not resolve all dependencies,Resolution
38,d3180f37,Gradle,FAIL,Could not resolve all dependencies,Resolution
39,3980be31,Gradle,FAIL,Could not resolve all dependencies,Resolution
40,82103892,Gradle,FAIL,Could not resolve all dependencies,Resolution
41,2c418a30,Gradle,FAIL,Could not resolve all dependencies,Resolution
42,3701c33c,Gradle,FAIL,Could not resolve all dependencies,Resolution
43,952ab6da,Gradle,FAIL,Could not resolve all dependencies,Resolution
44,515172b7,Gradle,FAIL,Could not resolve all dependencies,Resolution
45,dced211e,Gradle,FAIL,Could not resolve all dependencies,Resolution
46,0aa2232c,NOT_FOUND,FAIL,No build system detected,-
