STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
NO_POM,0,7309,7310,f92c2a5ad87198c9e446b271a713942bb89d89d2,387073184a3141b1648e3fdb81655ff50d6a1456,0, 
BUILD_FAILURE,7310,13377,6068,8f08c8580a52abecea39fc200098fb2522f50c5d,a465c40e5888bbf9561262be73c12c75614c8f44,19,ArtifactResolutionException1:2069;CompilationFailureException2:1477;ProjectBuildingException3:2;CompilationFailureException4:3;ProjectBuildingException5:1;CompilationFailureException6:69;MojoFailureException7:446;ArtifactResolutionException8:1;MojoFailureException9:386;ProjectBuildingException10:3;MojoFailureException11:183;DependencyResolutionException12:1;MojoFailureException13:949;ArtifactResolutionException14:1;MojoFailureException15:9;DependencyResolutionException16:4;MojoExecutionException17:456;ArtifactResolutionException18:3;MojoExecutionException19:5;
BUILD_SUCCESSFUL,13378,13387,10,3dc1dc71c3697575d1c72a12fc09c0d7b1221eff,ff17648521560ba3dfb701c7120ef528110ad0b7,0, 
BUILD_FAILURE,13388,13397,10,6e78fcd80a4c05796cf75fe856f6447ef763c03c,0febdc400d2b70c9f15f340bead0093d753ab0e4,3,MojoFailureException1:6;ProjectBuildingException2:3;MojoFailureException3:1;
BUILD_SUCCESSFUL,13398,13439,42,d32dafd60650c167eff7f3a6db9f0c47bf6092f4,d9d8bd99e316cb89cc4dd6a175ac9e4793114d00,0, 
BUILD_FAILURE,13440,13440,1,330e655e6e04872c4516b797af6410b1f962fff4,330e655e6e04872c4516b797af6410b1f962fff4,1,MojoFailureException1:1;
BUILD_SUCCESSFUL,13441,13630,190,8efe8207589fbaea93f54cfae97d6512d2677953,55de300a18f7cce193abe4a7e7cea8ceddb1d0eb,0, 
BUILD_FAILURE,13631,13631,1,705944e9ca9859cbd3d15e9896db8760658d00e9,705944e9ca9859cbd3d15e9896db8760658d00e9,1,DependencyResolutionException1:1;
BUILD_SUCCESSFUL,13632,14002,371,a5dbb3c9ac18ef738d663916addfb42ca22e3ff9,ee6a79871ee78ae33792b5198c46c1aa8c7dc8e0,0, 
BUILD_FAILURE,14003,14003,1,f4fca19c0783381a058910e91cd573aae094217d,f4fca19c0783381a058910e91cd573aae094217d,1,MojoFailureException1:1;
BUILD_SUCCESSFUL,14004,14048,45,1aef8389ebbab52b8f8eb0503bd23d5fcd17d5f5,b36939b32d5de37098d1554d0612357ba7bbc774,0, 
BUILD_FAILURE,14049,14053,5,c7f3c9c4444c73c4962fe95a71a4b6d586fd145d,08ad55b825683495a12c6159fcc93432b6c7515a,1,PluginExecutionException1:5;
BUILD_SUCCESSFUL,14054,14105,52,55cd660053c5eb60e2879f075b863c239b71b16c,6be1e79dbbbd807e1e41036ec11a414a92c43301,0, 
BUILD_FAILURE,14106,14106,1,ade856dbb3887a4cd19618507b9f7db5133ba9e7,ade856dbb3887a4cd19618507b9f7db5133ba9e7,1,MojoFailureException1:1;
BUILD_SUCCESSFUL,14107,14317,211,1cd665366e9865a65d148e9752401815bc8ebe7d,e48853d33717aa4a0f103fec6a8946999ccb8ec9,0, 
BUILD_FAILURE,14318,14318,1,d84c3371f682b1999c81677091a906b92605d837,d84c3371f682b1999c81677091a906b92605d837,1,ArtifactResolutionException1:1;
BUILD_SUCCESSFUL,14319,14364,46,6971f879e64ea96b7612184b1dea910e90a9dd0c,8cb208b1dbfb512ad5d319feb33ecce06e11e63b,0, 
BUILD_FAILURE,14365,14365,1,6434c830f5181f0162f1b4158c5bc924560bfd40,6434c830f5181f0162f1b4158c5bc924560bfd40,1,DependencyResolutionException1:1;
BUILD_SUCCESSFUL,14366,14389,24,329b9454abeabe947c1ed4b54c496cd7a6eb714f,d3dee42da6cbcc53158cec2ed66fcea2d13ef075,0, 
BUILD_FAILURE,14390,14390,1,b9fe341aa1ccb9ff0962933053b7419bdbdb92d4,b9fe341aa1ccb9ff0962933053b7419bdbdb92d4,1,CompilationFailureException1:1;
BUILD_SUCCESSFUL,14391,14399,9,7a4b37b780438bcb01b4db69ac2b935745a0a5f9,ba214bd7016252d1cb4c16b0ca6106e0caae18a6,0, 
BUILD_FAILURE,14400,14400,1,fe82a9dab213841c81fb472c21152ff8d959692a,fe82a9dab213841c81fb472c21152ff8d959692a,1,ProjectBuildingException1:1;
BUILD_SUCCESSFUL,14401,14461,61,fd7555d2cff0ffcc3485f94f0195f5776f03121c,af02fb49ae85c57eb37dd4619efe2abfc5bdd54c,0, 
