commitID;commit-type;time-to-next-release;commit-message
0b9d6f13baf0b8faa34a1c70af807e5d3b43b902;BREAKING_FIX;63;Initial Import (r246) Tests not imported yet for licensing issues git-svn-id: https://svn.apache.org/repos/asf/james/jspf/trunk@405061 13f79535-47bb-0310-9956-ffa450edef68
2508bb36525f70cd8990d5dab3f932f5103a45d9;BREAKING_FIX;69;Added pom.xml for maven (untested) Moved resources to resouces subfolder Moved terms declaration to jspf.default.terms (The parser is no logger aware of the terms package) Created a manifest (untested) Added further fix/comments to test.txt: now we pass all the tests. git-svn-id: https://svn.apache.org/repos/asf/james/jspf/trunk@408376 13f79535-47bb-0310-9956-ffa450edef68
0cc80c973bde038c3a177ab4a7a795de46fe7ea8;BREAKING_CHANGES;69;Add first logging to SPF git-svn-id: https://svn.apache.org/repos/asf/james/jspf/trunk@408382 13f79535-47bb-0310-9956-ffa450edef68
b23dfc651138cdb842c8f45234a409796d138c36;BREAKING_FIX;69;Added maven2 build. Added an automatically created an ant script (maven does this for us) Switched default .project to use http://m2eclipse.codehaus.org/ dnsjava 2.0.1 is not on the official maven repository so a new pom has to be created in the local home repository folder. git-svn-id: https://svn.apache.org/repos/asf/james/jspf/trunk@408384 13f79535-47bb-0310-9956-ffa450edef68
38744ab0284b13991b5383e48bf8f722dc8ced94;BREAKING_CHANGES;59;Updated the site to use the new maven-skin. Added "james-project" as parent. Removed non-working reports. git-svn-id: https://svn.apache.org/repos/asf/james/jspf/trunk@425778 13f79535-47bb-0310-9956-ffa450edef68
facbd652ff362fabc80983849cf8cc1776fd0c8a;BREAKING_CHANGES;298;Make space for multimodule-proposal branch code (JSPF-63) Prefer to copy single subfolders instead of copy the branch over trunk because some tool is unhappy when the main folder is replaced. git-svn-id: https://svn.apache.org/repos/asf/james/jspf/trunk@686999 13f79535-47bb-0310-9956-ffa450edef68
180b219acd9d93927b8c57e7127fabb35f68bc00;BREAKING_FIX;141;* Upgrade to james-project 1.5 * Cleanup stage * jvyaml artifact name changed git-svn-id: https://svn.apache.org/repos/asf/james/jspf/trunk@900794 13f79535-47bb-0310-9956-ffa450edef68
4db9b6d77413e8dc23eefebfa7f017521617233c;BREAKING_CHANGES;110;Switch to and force maven 3. Add generation of technical reports using the -Psite-reports profile git-svn-id: https://svn.apache.org/repos/asf/james/jspf/trunk@1082771 13f79535-47bb-0310-9956-ffa450edef68
ba4a671acb20c1ebdf8acfa6cc411fab10e7be15;BREAKING_FIX;103;Update to james-project-1.6 git-svn-id: https://svn.apache.org/repos/asf/james/jspf/trunk@1085084 13f79535-47bb-0310-9956-ffa450edef68
