STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
NO_POM,0,185,186,654a80c9fc9580f9221a1cab865c1a4def290fd9,cd3b145adfad3d5f5e54cccfde4b748e8a6bebbc,0, 
BUILD_SUCCESSFUL,186,204,19,911ad65b152cd8d420b484df6c8346db62b5761a,0f497a7cb478761cdd55eb6265003fda696e96c4,0, 
BUILD_FAILURE,205,391,187,0e862cac2ee0f5e72458bdd55e9018ddb15def6d,47eec2227daa056297ab9724685ac5e5d646f789,2,CompilationFailureException1:7;ArtifactResolutionException2:180;
BUILD_SUCCESSFUL,392,392,1,e810a37d26a7eb6a124812d22a24a20d3005069f,e810a37d26a7eb6a124812d22a24a20d3005069f,0, 
BUILD_FAILURE,393,472,80,c81c2f035e80800c569f980dbee403c0a689c5f1,f290bae4357da04ace1445b26569e7456a039d73,1,ArtifactResolutionException1:80;
BUILD_SUCCESSFUL,473,474,2,b814f731784cddf993e0b5007a27e5a72388aada,6d1fe429b34719a4fc6997dd08ed18864ca93886,0, 
BUILD_FAILURE,475,1894,1420,02a6d21c7930658d1cbb94e3974d6733a17408f7,b6c6611034ca96cc1805770dddb8b5f4cd17b7c7,26,ArtifactResolutionException1:339;DependencyResolutionException2:1;ArtifactResolutionException3:1;DependencyResolutionException4:1;ArtifactResolutionException5:3;DependencyResolutionException6:1;ArtifactResolutionException7:5;DependencyResolutionException8:1;ArtifactResolutionException9:5;DependencyResolutionException10:1;ArtifactResolutionException11:211;DependencyResolutionException12:103;MojoExecutionException13:105;ArtifactResolutionException14:1;MojoExecutionException15:26;PluginExecutionException16:1;MojoExecutionException17:88;PluginExecutionException18:1;MojoExecutionException19:6;PluginExecutionException20:1;MojoExecutionException21:50;DependencyResolutionException22:41;PluginExecutionException23:1;DependencyResolutionException24:63;PluginExecutionException25:1;DependencyResolutionException26:363;
BUILD_SUCCESSFUL,1895,1895,1,5911072071314afb843c48b1e951b7e0b970eddf,5911072071314afb843c48b1e951b7e0b970eddf,0, 
BUILD_FAILURE,1896,2228,333,ddb1bfbb9ff2665bf448d00943f289abeca1e8de,bb6cb4e0385604c80b4df9c7d972ba144c964413,1,DependencyResolutionException1:333;
BUILD_SUCCESSFUL,2229,2229,1,be9cc704620a6a9521b490a305a5fba917255889,be9cc704620a6a9521b490a305a5fba917255889,0, 
BUILD_FAILURE,2230,2789,560,8aea3717a197f8e24ba68725e4a8b35113eb5793,6babe10943d5313bd8254fd7b5bbadf34b1622ed,6,MojoFailureException1:235;ArtifactResolutionException2:1;MojoFailureException3:200;ArtifactResolutionException4:71;MojoExecutionException5:1;ArtifactResolutionException6:52;
