STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
NO_POM,0,1,2,88946aeffca23d35468a863ea455ccb34e0b12c0,e8e02dc9d0516cf3635724fccca524f6d740b222,0, 
BUILD_FAILURE,2,4,3,cd2b87b58f0247b327f99cd83a92ad4d542927be,dbc780d7d291177ae68b5ff7bba1fac8584b2e51,1,MojoFailureException1:3;
BUILD_SUCCESSFUL,5,26,22,a49d7053655b73af64a9720d2fe582fac458aef3,47e5a6765ab8e7f373fdcd6fdca2c187ac2c0e88,0, 
BUILD_FAILURE,27,472,446,f8dce9ef18addaa00e232ae125a54cded5de1b45,5ede469422443bcd1f2eaaba2e33394ae7cdf9fc,5,ArtifactResolutionException1:378;ModelParseException2:2;ArtifactResolutionException3:57;ProjectBuildingException4:1;ArtifactResolutionException5:8;
BUILD_SUCCESSFUL,473,473,1,e9fccee473706d0caa5a8b569a5a3dcfd586e85f,e9fccee473706d0caa5a8b569a5a3dcfd586e85f,0, 
BUILD_FAILURE,474,475,2,b080420c1fd253f7d5e721cad31692145d2633a5,d2762cd4bde437f92cfbbbfa4f62c70c9a6230cb,1,ArtifactResolutionException1:2;
BUILD_SUCCESSFUL,476,476,1,f8e15241d2572cf648d94e43e49455f3fe293721,f8e15241d2572cf648d94e43e49455f3fe293721,0, 
BUILD_FAILURE,477,605,129,a7df3d7da9737ed305593031ee4c8cdf2dcc483a,6ba655a10fa47ba33c4b7687a7eddf029496f125,2,ArtifactResolutionException1:15;MojoExecutionException2:114;
BUILD_SUCCESSFUL,606,609,4,0ca3b08a810db46c731d1e0c3b9dd810965aa7c4,3204c8a0ced859fbb8f151121c816af692be3fe1,0, 
BUILD_FAILURE,610,610,1,3c64b38f1a2e3f18127e2864f524647c6718c74f,3c64b38f1a2e3f18127e2864f524647c6718c74f,1,ArtifactResolutionException1:1;
BUILD_SUCCESSFUL,611,668,58,139cbe3d1ee10374c341d7a0a9804c5ccefb83d7,119da01f3f8a665a0f8c71f1be39e382bc3b5cdf,0, 
NO_POM,669,669,1,f1eb8bde2d93d04bf7b286d1bdc71c09b2fd45e6,f1eb8bde2d93d04bf7b286d1bdc71c09b2fd45e6,0, 
BUILD_SUCCESSFUL,670,670,1,78f28a63287a803fcf2fc971b9ffa153630e63d2,78f28a63287a803fcf2fc971b9ffa153630e63d2,0, 
BUILD_FAILURE,671,687,17,4d47280793e14b1d4ade1f8d10328969a1f44557,cbdf317007f991f2d3f8d95b8cbaad9ba92c418a,1,MojoExecutionException1:17;
