commitID;commit-type;time-to-next-release;commit-message
b466b6f519af5437123285a8def1c744ee688128;BREAKING_CHANGES;522;Start off IMAP with same build. Will prune stage later. git-svn-id: https://svn.apache.org/repos/asf/james/protocols/imap/trunk@692633 13f79535-47bb-0310-9956-ffa450edef68
ed910e33d2c7e3c159bd3df2f4e23b772a3f528b;BREAKING_FIX;33;[maven-release-plugin] prepare release apache-james-imap-0.1 git-svn-id: https://svn.apache.org/repos/asf/james/imap/trunk@996184 13f79535-47bb-0310-9956-ffa450edef68
4d821d08b959018349f8c52819b897d6be6605da;BREAKING_CHANGES;33;[maven-release-plugin] prepare for next development iteration git-svn-id: https://svn.apache.org/repos/asf/james/imap/trunk@996186 13f79535-47bb-0310-9956-ffa450edef68
39780a36f52e39214e682c7238cf2a7bd955430b;BREAKING_FIX;218;[maven-release-plugin] prepare release apache-james-imap-0.2-M1 git-svn-id: https://svn.apache.org/repos/asf/james/imap/trunk@1023047 13f79535-47bb-0310-9956-ffa450edef68
3f3871b58c39555aef420a73c2f18b807362da9b;BREAKING_CHANGES;218;[maven-release-plugin] prepare for next development iteration git-svn-id: https://svn.apache.org/repos/asf/james/imap/trunk@1023053 13f79535-47bb-0310-9956-ffa450edef68
ffb80f4864dd13e28d71df5558b2c677f2d1e660;BREAKING_FIX;186;Pump up version number git-svn-id: https://svn.apache.org/repos/asf/james/imap/trunk@1035730 13f79535-47bb-0310-9956-ffa450edef68
55a20c661836c7e78b6fad81d60e42ace2d36895;BREAKING_CHANGES;169;Move mailbox api from imap to mailbox trunk (IMAP-224) git-svn-id: https://svn.apache.org/repos/asf/james/imap/trunk@1041805 13f79535-47bb-0310-9956-ffa450edef68
af246dae83237ffb7890a5103be63b9523902c2d;BREAKING_FIX;23;Allow to support User Flags. See MAILBOX-63 git-svn-id: https://svn.apache.org/repos/asf/james/imap/trunk@1097588 13f79535-47bb-0310-9956-ffa450edef68
8559f29d8d2e4753de292e23a39cdc2ba8b352f0;BREAKING_CHANGES;0;[maven-release-plugin] prepare for next development iteration git-svn-id: https://svn.apache.org/repos/asf/james/imap/trunk@1125686 13f79535-47bb-0310-9956-ffa450edef68
c06d43243e2de0b58472e20c77879d1c2d86637d;BREAKING_FIX;17;[maven-release-plugin] prepare release apache-james-imap-0.2 git-svn-id: https://svn.apache.org/repos/asf/james/imap/trunk@1126015 13f79535-47bb-0310-9956-ffa450edef68
5b42c5cd3a12530390e7e25dcc21f4ebe87fd8bf;BREAKING_CHANGES;17;[maven-release-plugin] prepare for next development iteration git-svn-id: https://svn.apache.org/repos/asf/james/imap/trunk@1126017 13f79535-47bb-0310-9956-ffa450edef68
a990587c8c514b6ddc89f13f74baf04ffebcae09;BREAKING_FIX;263;[maven-release-plugin] prepare release apache-james-imap-0.2.1 git-svn-id: https://svn.apache.org/repos/asf/james/imap/trunk@1133965 13f79535-47bb-0310-9956-ffa450edef68
83f58ee41a1ae5e1590d699daa9df39e97b3b7e2;BREAKING_CHANGES;263;[maven-release-plugin] prepare for next development iteration git-svn-id: https://svn.apache.org/repos/asf/james/imap/trunk@1133967 13f79535-47bb-0310-9956-ffa450edef68
ebb086aec832f54d2afb13dc4e615e32651a407b;BREAKING_FIX;0;[maven-release-plugin] prepare release apache-james-imap-0.3 git-svn-id: https://svn.apache.org/repos/asf/james/imap/trunk@1294120 13f79535-47bb-0310-9956-ffa450edef68
fe7406ed2f920feb6d867d24aa0e388d50c9890f;BREAKING_CHANGES;-;Revert imap from 0.4-SNAPSHOT to 0.3-SNAPSHOT to reroll the release git-svn-id: https://svn.apache.org/repos/asf/james/imap/trunk@1294549 13f79535-47bb-0310-9956-ffa450edef68
7e482beca5be0ba7c6ce5b399a7e71e5a8b9ff29;BREAKING_FIX;-;[maven-release-plugin] prepare release apache-james-imap-0.3 git-svn-id: https://svn.apache.org/repos/asf/james/imap/trunk@1294551 13f79535-47bb-0310-9956-ffa450edef68
