STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
NO_POM,0,0,1,d1594ec3087ab2285332778fbd3074e340c6d4a8,d1594ec3087ab2285332778fbd3074e340c6d4a8,0, 
BUILD_FAILURE,1,525,525,a793b8f68ab73237c9aaf759b43d1a5bbbcab03f,4a4caefda230849d8042b2e3126552f753e117aa,18,ArtifactResolutionException1:74;DependencyResolutionException2:10;MojoFailureException3:45;DependencyResolutionException4:1;MojoFailureException5:16;DependencyResolutionException6:8;ArtifactResolutionException7:1;DependencyResolutionException8:5;ArtifactResolutionException9:1;DependencyResolutionException10:89;MojoFailureException11:72;DependencyResolutionException12:29;ArtifactResolutionException13:11;DependencyResolutionException14:92;MojoExecutionException15:3;DependencyResolutionException16:18;MojoExecutionException17:21;DependencyResolutionException18:29;
